#{"t_start": 1636776136.9579942, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-954.44555,40,2.004222,10.343865,-954.44555
-952.140744,35,2.330309,73.402242,-952.140744
-1150.1735,50,2.830242,1.887366,-1150.1735
-1045.502077,39,3.210088,75.181296,-1045.502077
-1168.588944,87,4.125299,-205.749695,-1168.588944
-1074.392865,52,4.712061,-77.510249,-1074.392865
-1238.462975,90,5.787793,780.639745,-1238.462975
-1105.053726,54,6.314325,-54.520901,-1105.053726
-1023.821734,50,6.810537,-74.195556,-1023.821734
-1075.723753,65,7.45218,-141.827909,-1075.723753
-976.823955,41,7.851963,12.41968,-976.823955
-1069.736807,57,8.391654,-15.760648,-1069.736807
-1052.226005,49,8.864608,-21.253018,-1052.226005
-1142.513488,57,9.411461,-35.561632,-1142.513488
-1056.810887,56,9.946372,-72.554345,-1056.810887
-1059.093003,55,10.518111,-24.581282,-1059.093003
-942.829072,41,10.95148,21.976467,-942.829072
-999.721552,42,11.333127,39.566069,-999.721552
-1048.142113,60,11.931504,-96.503249,-1048.142113
-1041.613555,43,12.31496,98.020754,-1041.613555
-988.646268,41,12.720865,138.080321,-988.646268
-986.880706,39,13.111786,35.077315,-986.880706
-988.823547,42,13.563374,-20.155848,-988.823547
-1127.497263,57,14.126294,-90.324057,-1127.497263
-1012.166214,48,14.602807,-26.180651,-1012.166214
-1142.509122,69,15.359527,-125.561999,-1142.509122
-1012.34754,41,15.756073,63.003524,-1012.34754
-1050.875675,56,16.409229,-54.517446,-1050.875675
-980.578507,56,16.971961,-88.733858,-980.578507
-1291.3402,81,17.805187,-166.922917,-1291.3402
-1111.537602,59,18.486114,-107.90207,-1111.537602
-1142.473204,73,19.427678,-135.673291,-1142.473204
-1110.988686,59,20.166587,-90.287484,-1110.988686
-989.708371,52,20.774388,19.13469,-989.708371
-955.903806,38,21.277723,42.196089,-955.903806
-1030.603669,46,21.893464,-31.503047,-1030.603669
-1083.031342,48,22.494816,-11.773454,-1083.031342
-1212.347432,67,23.148475,-126.721506,-1212.347432
-1120.734255,60,24.373568,-75.129944,-1120.734255
-989.818712,39,24.797261,65.012497,-989.818712
-1071.523497,52,25.328431,-62.89851,-1071.523497
-1081.340914,61,25.984468,-68.880544,-1081.340914
-1012.082586,39,26.398384,-3.456957,-1012.082586
-940.444519,51,26.957241,-28.956683,-940.444519
-1035.640932,52,27.605292,-35.619025,-1035.640932
-1534.910721,125,29.148121,512.239588,-1534.910721
-969.091921,44,29.74915,14.511027,-969.091921
-1115.215905,64,30.674099,865.111906,-1115.215905
-1040.41598,44,31.436054,10.253677,-1040.41598
-969.37279,42,31.89052,12.661732,-969.37279
-1185.059068,73,32.657769,-166.442924,-1185.059068
-942.636424,59,33.278795,-12.436981,-942.636424
-1175.709733,72,34.045295,-188.958928,-1175.709733
-1135.705748,54,34.634447,-86.277447,-1135.705748
-949.696354,48,35.182009,-23.714539,-949.696354
-1053.773462,53,35.948002,-33.345768,-1053.773462
-1080.835052,49,36.739808,-44.401172,-1080.835052
-1002.421184,42,37.373232,32.874475,-1002.421184
-1134.310315,71,38.349304,-123.056903,-1134.310315
-1079.79858,47,38.950546,9.828061,-1079.79858
-1039.79556,70,39.807882,-71.167769,-1039.79556
-958.853071,39,40.209721,64.807518,-958.853071
-1034.818623,47,40.679261,97.911728,-1034.818623
-1067.48446,61,41.261663,916.398117,-1067.48446
-1116.753774,69,41.963535,890.987931,-1116.753774
-1059.757989,45,42.45198,21.017222,-1059.757989
-1036.156327,50,42.949717,-38.758953,-1036.156327
-1262.535789,76,43.688587,-284.484213,-1262.535789
-1054.433542,47,44.198979,0.937247,-1054.433542
-1095.282614,53,44.859679,-77.554876,-1095.282614
-1158.352173,68,45.87371,-139.644371,-1158.352173
-1059.83203,48,46.752404,-42.479234,-1059.83203
-1103.512584,47,47.566027,-70.170395,-1103.512584
-1086.095634,48,48.223988,-46.218893,-1086.095634
-1007.17878,46,48.858784,-33.035829,-1007.17878
-1354.788281,79,50.442431,-211.16838,-1354.788281
-1236.727271,89,52.119154,738.425592,-1236.727271
-1002.232974,59,53.685678,-81.257906,-1002.232974
-963.743929,41,54.615936,42.442867,-963.743929
-1174.452573,77,56.148798,841.261104,-1174.452573
-1142.79202,69,57.843509,-113.613426,-1142.79202
-1038.052619,48,59.120384,48.005705,-1038.052619
-1133.177193,58,60.531953,-96.134128,-1133.177193
-1092.877689,50,61.549877,-77.406299,-1092.877689
-1144.875562,58,62.756723,-16.495784,-1144.875562
-1032.731945,48,63.822379,-54.487365,-1032.731945
-1185.955415,60,65.261464,56.97989,-1185.955415
-1026.033971,45,67.007822,-41.137481,-1026.033971
-1002.007302,44,68.235514,-5.719772,-1002.007302
-1153.283705,66,69.761442,-72.532143,-1153.283705
-1090.927868,53,71.217489,-83.333588,-1090.927868
-1018.036842,40,72.089057,-21.493985,-1018.036842
-1117.84201,58,73.096923,-60.206725,-1117.84201
-1090.265981,57,74.018127,-75.852941,-1090.265981
-1141.959049,70,75.122396,-128.627714,-1141.959049
-973.789103,43,75.859189,-4.341924,-973.789103
-1113.999407,65,77.047607,873.035775,-1113.999407
-1212.898562,63,78.182052,2.974178,-1212.898562
-1210.493096,68,79.408268,-189.026236,-1210.493096
-978.896709,42,80.150382,31.093425,-978.896709
-1071.864621,52,81.202235,-61.279576,-1071.864621
-1064.497852,51,82.253441,23.188663,-1064.497852
-1119.865334,52,83.137672,-43.333934,-1119.865334
-1231.626748,73,84.457615,-156.842072,-1231.626748
-1117.185628,55,85.639437,-84.076829,-1117.185628
-1044.212988,50,86.63756,-23.653625,-1044.212988
-992.601874,46,87.409537,10.240344,-992.601874
-1022.555089,53,88.202094,966.843968,-1022.555089
-1092.515128,60,89.036474,-95.55527,-1092.515128
-1233.722289,71,89.978199,-87.269949,-1233.722289
-1085.34687,60,91.106365,-67.868422,-1085.34687
-1054.677001,49,91.784469,32.082703,-1054.677001
-1005.506881,48,92.453036,34.775557,-1005.506881
-966.382144,39,92.928549,48.476917,-966.382144
-1247.11277,67,93.765277,-34.552736,-1247.11277
-1031.206502,47,94.430854,-36.449865,-1031.206502
-1129.387092,57,95.227613,-64.368831,-1129.387092
-1051.310503,50,95.867852,-38.601305,-1051.310503
-1040.588017,53,96.616592,-54.600043,-1040.588017
-1012.619298,47,97.397197,1010.311011,-1012.619298
-1069.847954,58,98.393299,-48.199676,-1069.847954
-1171.46726,73,99.557944,834.107638,-1171.46726
-1118.948179,72,100.703277,856.581948,-1118.948179
-1155.925906,60,101.634492,-5.445935,-1155.925906
-1059.610557,40,102.235064,68.117479,-1059.610557
-1281.679979,77,103.441496,-195.870837,-1281.679979
-1035.744718,52,104.251384,8.544673,-1035.744718
-996.603644,35,104.735772,102.791781,-996.603644
-1032.394492,64,105.705352,-83.670905,-1032.394492
-977.817223,38,106.233623,35.313272,-977.817223
-1209.623993,71,107.187641,-127.440518,-1209.623993
-1021.373961,47,107.79592,-13.021337,-1021.373961
-953.432294,41,108.355762,47.295783,-953.432294
-1021.696043,37,108.825098,80.258351,-1021.696043
-1077.203764,52,109.519604,-46.405552,-1077.203764
-951.344481,43,110.082654,16.86934,-951.344481
-1018.942464,45,110.661706,0.425794,-1018.942464
-1244.935165,70,111.506936,-186.139862,-1244.935165
-1071.831735,54,112.195298,-135.988226,-1071.831735
-1165.821026,69,113.065502,-186.464523,-1165.821026
-1053.012399,50,113.725985,-93.684441,-1053.012399
-955.165455,38,114.19088,66.045584,-955.165455
-1227.904299,64,115.019757,22.011107,-1227.904299
-1024.950378,50,115.609674,-30.251318,-1024.950378
-1081.062852,44,116.19653,27.718199,-1081.062852
-1298.85146,85,117.314456,-325.944017,-1298.85146
-1020.07159,44,117.909765,-15.223966,-1020.07159
-1057.125712,39,118.397225,28.567694,-1057.125712
-1014.159307,53,119.046783,-22.356694,-1014.159307
-1114.513538,63,120.153155,-124.604677,-1114.513538
-1106.850054,59,120.896217,-60.960941,-1106.850054
-999.037733,40,121.408148,66.666101,-999.037733
-989.736413,42,122.057436,63.96417,-989.736413
-954.827184,38,122.743375,53.302501,-954.827184
-1089.817794,47,123.550776,-25.328758,-1089.817794
-1271.857813,83,124.598243,-171.390158,-1271.857813
-1236.890037,75,125.564507,-165.26275,-1236.890037
-1098.67681,60,126.392304,-55.907583,-1098.67681
-1075.605331,51,127.065618,965.060074,-1075.605331
-907.646568,58,127.85269,-41.478127,-907.646568
-1048.801085,48,128.475912,-63.699492,-1048.801085
-1142.816516,56,129.288714,-62.742301,-1142.816516
-1074.931027,56,130.159786,925.699832,-1074.931027
-1126.207581,66,131.178815,898.97703,-1126.207581
-1241.620907,88,132.422659,810.235206,-1241.620907
-1053.932067,51,133.148915,-67.022727,-1053.932067
-1197.12339,68,134.086205,-164.852063,-1197.12339
