#{"t_start": 1635362819.3325057, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1015.582456,41,47.6001,46.896299,-1015.582456
-1387.496529,93,48.598151,-295.774379,-1387.496529
-963.714227,59,49.219695,-81.195305,-963.714227
-961.543715,44,49.755929,31.756518,-961.543715
-1006.863844,48,50.347262,-29.56964,-1006.863844
-1070.128057,56,51.023758,-135.705171,-1070.128057
-993.852491,40,51.49508,3.55996,-993.852491
-1074.849875,56,52.206729,-66.006353,-1074.849875
-1148.603148,56,52.995395,-138.052081,-1148.603148
-1064.753305,56,53.759709,-89.424014,-1064.753305
-1053.450563,41,54.318878,-13.937909,-1053.450563
-941.43233,36,54.830289,75.268312,-941.43233
-1212.706127,70,55.796442,-166.249038,-1212.706127
-970.316836,43,56.335354,7.676139,-970.316836
-906.955091,82,57.283309,-231.028304,-906.955091
-1163.404612,69,58.191047,-118.755222,-1163.404612
-934.439653,34,58.634927,66.651461,-934.439653
-1147.409568,69,59.505875,836.547696,-1147.409568
-1132.876945,63,60.348624,-91.567378,-1132.876945
-1068.499562,59,61.255847,-51.04399,-1068.499562
-1235.759453,77,62.369971,-266.371454,-1235.759453
-1022.554325,49,63.08507,2.990661,-1022.554325
-1064.135792,51,63.815842,-51.275047,-1064.135792
-977.009544,40,64.408596,50.0753,-977.009544
-1122.474137,48,64.996057,-20.09037,-1122.474137
-1002.03157,45,65.49805,26.800723,-1002.03157
-1051.689139,48,66.031554,-28.286548,-1051.689139
-1110.524953,57,66.662,-43.079343,-1110.524953
-1395.114495,100,67.808401,644.065443,-1395.114495
-1225.990485,67,68.582551,-185.38185,-1225.990485
-1053.71957,55,69.267021,-62.579622,-1053.71957
-1454.677923,110,70.81015,572.531832,-1454.677923
-1151.444311,60,71.679923,-104.836203,-1151.444311
-1063.181035,49,72.370067,-31.205284,-1063.181035
-1209.396009,61,73.197009,-19.487387,-1209.396009
-1038.362712,49,74.411717,-32.794245,-1038.362712
-1073.247632,52,74.993811,-84.528657,-1073.247632
-1171.535844,62,75.698446,-102.217988,-1171.535844
-1054.572696,55,76.317459,-54.770263,-1054.572696
-1071.011688,58,76.951122,-77.336003,-1071.011688
-1008.709634,41,77.420092,118.686901,-1008.709634
-1222.068501,72,78.423862,-202.544721,-1222.068501
-1350.510723,82,79.641276,-286.163547,-1350.510723
-961.267287,42,80.269336,21.15187,-961.267287
-933.184296,41,80.818361,25.302329,-933.184296
-1005.948308,51,81.53853,-19.244703,-1005.948308
-1093.72775,56,82.269585,-48.186544,-1093.72775
-1120.900433,65,82.989902,-110.978384,-1120.900433
-992.18402,49,83.539523,1004.024213,-992.18402
-937.538343,36,83.948983,67.778181,-937.538343
-1126.978018,60,84.637294,-116.608129,-1126.978018
-1016.089857,40,85.179868,66.692303,-1016.089857
-1209.998399,77,86.117663,811.562564,-1209.998399
-1105.352113,55,86.911113,44.025615,-1105.352113
-1084.907627,51,87.640577,-28.26156,-1084.907627
-1040.169423,57,88.431244,926.039867,-1040.169423
-1019.13607,47,89.121993,8.854872,-1019.13607
-1029.887959,41,89.681666,-6.858035,-1029.887959
-970.506707,44,90.336578,-27.348804,-970.506707
-1168.212552,57,91.137145,-52.8517,-1168.212552
-1235.56526,72,92.236003,-140.649621,-1235.56526
-1216.158651,69,93.281629,-129.725698,-1216.158651
-1080.810542,54,94.301383,-9.303896,-1080.810542
-1065.212637,53,95.26475,-55.547565,-1065.212637
-1048.195005,45,95.959146,-25.818918,-1048.195005
-949.635438,46,96.829625,-40.146782,-949.635438
-1081.604622,58,97.817869,-50.365799,-1081.604622
-1154.569393,63,99.048807,4.633186,-1154.569393
-1138.1834,64,100.313394,-178.88897,-1138.1834
-980.66987,41,100.945791,59.34874,-980.66987
-1168.446749,58,101.865046,-122.964766,-1168.446749
-1193.789009,73,103.352109,-168.52756,-1193.789009
-985.940703,43,104.437521,28.555332,-985.940703
-1200.670972,64,105.580846,-196.490841,-1200.670972
-1067.753257,55,106.662885,-37.034187,-1067.753257
-989.85035,46,107.388793,11.919589,-989.85035
-1121.043653,59,108.26759,-107.902346,-1121.043653
-1215.973106,63,109.277557,-113.442078,-1215.973106
-1033.803434,47,110.054811,11.604658,-1033.803434
-983.115828,39,110.815137,59.563435,-983.115828
-1034.435362,48,111.533263,28.269956,-1034.435362
-1001.079153,41,112.225009,43.943752,-1001.079153
-1005.875584,36,112.876465,40.895847,-1005.875584
-1122.688075,60,113.847698,-8.311517,-1122.688075
-1048.656362,45,114.493053,6.138945,-1048.656362
-999.334593,36,115.219301,112.900297,-999.334593
-974.521196,40,115.860506,22.192777,-974.521196
-1052.929218,51,116.832747,-28.661896,-1052.929218
