#{"t_start": 1638332545.900459, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-1038.122601,103,2.191084,1132.952592,-1038.122601
-2426.536199,372,5.843319,-416.11327,-2426.536199
-1430.835491,167,7.502389,720.510463,-1430.835491
-1016.803641,500,12.352228,-417.343337,-1016.803641
-1298.338777,129,13.517578,798.544295,-1298.338777
-1753.854019,161,15.10407,359.983623,-1753.854019
-865.368615,273,18.040971,1778.163812,-865.368615
-1280.219325,500,23.649942,-968.648655,-1280.219325
-839.72382,90,24.476011,274.929297,-839.72382
-689.609922,155,25.951136,620.100896,-689.609922
-900.77741,121,27.17571,1162.1593,-900.77741
132.124772,213,29.344807,-2000.805507,132.124772
-1033.63742,100,30.340234,1058.671545,-1033.63742
-728.342972,122,31.45694,459.979184,-728.342972
-1491.625211,366,34.982966,722.074973,-1491.625211
-1344.904448,143,36.352718,872.327832,-1344.904448
-1159.92025,186,38.223491,1037.333457,-1159.92025
-1636.336381,211,40.38637,582.640793,-1636.336381
265.814328,454,46.257503,1308.36952,265.814328
-896.54426,265,49.818063,1202.935223,-896.54426
-932.925958,57,50.571898,178.877199,-932.925958
-1179.566728,148,52.323627,1032.066954,-1179.566728
-781.904751,71,53.164574,289.802869,-781.904751
-1116.649964,99,54.445109,886.148144,-1116.649964
-816.01737,69,55.282136,245.858038,-816.01737
-742.093124,500,60.758338,-735.3023,-742.093124
-263.964783,253,63.292751,962.641116,-263.964783
-1364.042283,110,64.402383,742.321699,-1364.042283
-979.079748,94,65.269174,1081.19182,-979.079748
-928.990893,152,66.95703,1204.420936,-928.990893
-703.964607,103,67.90939,381.91599,-703.964607
-1172.217342,206,69.889852,1045.047218,-1172.217342
-2292.930497,124,71.212982,-213.026069,-2292.930497
-736.855583,154,72.693122,1564.785476,-736.855583
-1093.214994,303,75.788588,1366.996595,-1093.214994
-886.912537,104,76.914521,250.578918,-886.912537
-1734.577603,243,79.30732,285.2988,-1734.577603
-859.674068,154,80.751322,1099.247144,-859.674068
-3216.86536,500,85.643825,-2715.643521,-3216.86536
-1242.054573,206,88.064707,912.446221,-1242.054573
-1462.75082,161,89.620139,720.565502,-1462.75082
-953.283297,155,91.33363,1363.053032,-953.283297
-1376.695507,93,92.270686,666.075784,-1376.695507
-637.64286,140,93.759903,1441.588095,-637.64286
-1649.336188,370,97.612307,1002.494362,-1649.336188
-746.435911,164,99.237953,623.803583,-746.435911
-752.709333,112,100.48799,417.630552,-752.709333
-3397.80961,203,102.561449,-1234.914149,-3397.80961
-2483.454038,205,104.53783,-251.999995,-2483.454038
-1633.256961,160,106.157433,545.461674,-1633.256961
-1312.521611,201,108.56182,855.493708,-1312.521611
-1264.416687,259,111.518045,1081.435975,-1264.416687
-1943.503903,171,113.245285,283.228961,-1943.503903
-781.061356,131,114.676528,1314.303019,-781.061356
-948.51219,121,115.945293,1182.985757,-948.51219
-880.536802,62,116.807222,161.195127,-880.536802
1157.173641,69,117.705555,-863.396105,1157.173641
-1241.575244,114,119.171273,834.27692,-1241.575244
-2382.839971,149,121.109373,-260.734112,-2382.839971
-812.837664,92,122.311779,292.310176,-812.837664
-1283.723568,108,123.755602,893.182207,-1283.723568
-719.575381,264,126.880575,1677.113105,-719.575381
-1651.39696,318,130.508461,808.067451,-1651.39696
-430.030787,362,134.519263,2319.309662,-430.030787
805.944346,85,135.373334,-1207.572557,805.944346
-1469.014526,331,138.84176,966.475568,-1469.014526
-688.75822,194,140.894793,599.08813,-688.75822
-1274.670537,64,141.564833,745.151162,-1274.670537
-942.021614,141,143.060276,1128.486653,-942.021614
-292.503974,331,146.262544,1919.420144,-292.503974
-474.257846,313,149.257995,1872.099449,-474.257846
-967.679923,221,151.185468,1315.420466,-967.679923
-753.155057,157,152.87329,431.383482,-753.155057
-652.763272,156,154.928355,1418.966519,-652.763272
-1691.571522,287,157.687288,504.999305,-1691.571522
