#{"t_start": 1638332516.1250777, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-683.384714,155,32.485889,532.853277,-683.384714
-248.193561,268,35.081292,1051.336545,-248.193561
-589.01174,242,37.51752,850.21163,-589.01174
-1181.243089,130,38.733331,963.052904,-1181.243089
-1767.37618,157,40.325125,326.734582,-1767.37618
-595.436842,153,41.754972,535.512921,-595.436842
-651.338181,247,44.032553,1530.564978,-651.338181
-806.555059,78,44.858146,1183.587633,-806.555059
-1187.217047,129,46.279199,1009.688566,-1187.217047
-573.686015,194,48.323079,791.484182,-573.686015
-825.40816,54,48.889002,224.047926,-825.40816
-1232.192711,342,52.901671,1171.002714,-1232.192711
-1342.211689,120,54.007747,800.128227,-1342.211689
-708.555004,359,57.56013,2101.587041,-708.555004
-2638.431246,297,60.51155,-390.155801,-2638.431246
-1775.547149,186,62.260158,328.087756,-1775.547149
-642.283141,160,63.779832,613.594405,-642.283141
-964.199515,90,64.660267,1021.091073,-964.199515
-1032.622181,218,66.729539,1334.784417,-1032.622181
-713.996238,131,68.094372,1426.637586,-713.996238
511.323073,177,69.886197,-1281.532877,511.323073
-1204.912382,217,72.540544,1136.450848,-1204.912382
-750.854862,117,74.118461,386.215775,-750.854862
-1209.14292,500,80.749707,-672.159619,-1209.14292
-1515.215606,302,84.401071,674.814927,-1515.215606
-295.904384,421,89.180814,2152.703648,-295.904384
-1472.904072,90,90.154506,555.899687,-1472.904072
-859.326084,108,91.145955,271.976007,-859.326084
-1091.86208,50,91.634287,897.323941,-1091.86208
-396.738177,330,94.954465,1021.30893,-396.738177
185.708632,500,99.97926,840.578223,185.708632
-616.106866,193,101.908265,762.444576,-616.106866
-742.601747,169,103.626029,383.150829,-742.601747
-828.841553,106,104.706537,372.886458,-828.841553
471.563615,254,107.336688,-1348.28543,471.563615
-1407.112844,154,108.873233,673.310685,-1407.112844
-1044.762717,264,111.307818,1269.999804,-1044.762717
-880.301361,56,111.840687,228.133076,-880.301361
-1905.890324,139,113.398872,193.544078,-1905.890324
-712.362616,125,114.545767,494.925335,-712.362616
-609.480054,175,116.378192,693.203276,-609.480054
-707.337681,149,118.06053,591.903401,-707.337681
-190.575034,287,121.06616,1067.90326,-190.575034
-1522.488973,152,122.692624,622.962472,-1522.488973
-1305.942487,78,123.460788,700.151112,-1305.942487
-651.518403,140,124.988578,559.053687,-651.518403
-660.279417,125,126.200024,488.545739,-660.279417
-945.274846,99,127.264964,1198.381639,-945.274846
-1136.012253,135,128.607726,1090.725553,-1136.012253
-1462.989059,130,129.996413,725.958192,-1462.989059
-617.011205,188,131.877674,726.69615,-617.011205
-909.792387,70,132.633878,1211.44719,-909.792387
-492.131041,233,134.905423,853.68997,-492.131041
-2262.585304,293,137.929081,12.725955,-2262.585304
-1283.786355,145,139.979907,861.680731,-1283.786355
-614.812235,134,141.40761,502.747788,-614.812235
1054.184863,290,144.437099,-554.069569,1054.184863
-1229.238253,193,146.6996,926.534101,-1229.238253
-1305.506344,163,148.798946,904.89238,-1305.506344
-1989.602386,205,151.427838,264.066456,-1989.602386
-560.429067,203,154.098529,748.480767,-560.429067
-760.906433,127,155.597761,427.944034,-760.906433
-1205.688936,144,157.267456,865.654039,-1205.688936
-1135.934825,304,160.654806,1243.761412,-1135.934825
990.534896,86,161.600408,-987.304909,990.534896
-2495.912802,272,164.660118,-244.950457,-2495.912802
-401.954894,380,168.631258,2140.485373,-401.954894
-722.011485,102,169.71305,434.004007,-722.011485
-1278.223945,310,172.989759,1138.378688,-1278.223945
-2426.252152,208,174.989495,-94.411219,-2426.252152
-827.107565,124,176.172925,1334.565714,-827.107565
-1168.916326,211,178.264205,962.830614,-1168.916326
-543.439885,311,180.986841,1874.575573,-543.439885
-720.476567,141,182.509202,1275.778451,-720.476567
