#{"t_start": 1636074508.380471, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1043.38649,55,49.63765,955.853075,-1043.38649
-1089.086063,54,50.44096,-11.066885,-1089.086063
-1021.778337,45,51.132336,8.649422,-1021.778337
-1060.486873,50,51.848647,-71.21995,-1060.486873
-1109.208166,54,53.091275,-84.249928,-1109.208166
-1071.308974,52,53.838511,-48.525166,-1071.308974
-1091.256702,51,54.642848,-24.095753,-1091.256702
-989.221739,38,55.2967,103.292341,-989.221739
-1134.645438,67,56.335982,-158.493661,-1134.645438
-979.122279,43,56.987159,-4.233456,-979.122279
