#{"t_start": 1636074553.9331377, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-995.135842,41,3.880068,11.964801,-995.135842
-967.864659,40,4.476967,39.504326,-967.864659
-981.092583,38,5.052404,50.796307,-981.092583
-970.060105,43,5.706688,23.008368,-970.060105
-1094.808938,62,6.580045,-129.475043,-1094.808938
-1010.291389,39,7.606225,58.60953,-1010.291389
-1259.071301,75,8.736963,-150.0041,-1259.071301
-1041.777517,45,9.486057,-8.709563,-1041.777517
-1064.075574,55,10.371374,-82.875599,-1064.075574
-1095.6305,56,11.227294,-65.613295,-1095.6305
