#{"t_start": 1636857973.0877616, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-534.565364,232,11.835411,1951.184666,-534.565364
-41.529764,401,16.440112,2303.747295,-41.529764
-170.519996,270,18.69717,2124.407266,-170.519996
-632.532088,164,20.203397,1635.554554,-632.532088
-850.164478,102,21.42381,324.441038,-850.164478
-541.438635,147,23.268159,587.246069,-541.438635
-659.560486,93,24.422602,1344.949975,-659.560486
-615.589187,120,25.709669,1477.533095,-615.589187
-654.750795,225,27.839217,875.66464,-654.750795
244.579033,500,33.883826,884.947054,244.579033
-660.39604,112,35.58725,1427.341416,-660.39604
-25.826973,384,40.890448,2503.219997,-25.826973
-360.114955,210,43.719153,1877.955184,-360.114955
-469.996171,209,46.546082,1741.734376,-469.996171
-89.125402,280,49.966922,2099.664422,-89.125402
-170.953838,266,54.847357,2070.412139,-170.953838
-788.924466,83,56.035117,278.324089,-788.924466
-683.674192,133,57.912262,514.491333,-683.674192
-397.911131,229,60.735021,1788.692674,-397.911131
-713.6429,96,61.841566,1356.301057,-713.6429
-116.814091,354,66.156769,2378.997302,-116.814091
-414.432507,216,68.892199,1817.14143,-414.432507
-230.733635,214,72.243784,1887.653056,-230.733635
-837.162909,45,72.786448,1169.846671,-837.162909
72.528968,493,78.82816,2544.606888,72.528968
-608.504609,158,80.527758,1621.659748,-608.504609
-682.394504,114,81.663078,1469.009414,-682.394504
