#{"t_start": 1636857916.131642, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-378.409351,189,68.37971,1682.369538,-378.409351
-611.867688,111,69.992381,1282.957153,-611.867688
27.765214,463,74.491374,2422.073174,27.765214
-665.960934,110,75.440699,1444.369222,-665.960934
-840.263001,79,76.052282,265.586898,-840.263001
-243.531015,248,78.70674,1944.87001,-243.531015
140.700895,458,83.869771,2418.658931,140.700895
141.357798,497,89.290852,2844.066639,141.357798
-369.620341,287,93.528882,1798.22264,-369.620341
-766.84558,73,94.423436,1290.153368,-766.84558
-666.747835,158,96.861462,1550.431996,-666.747835
-679.48326,103,98.116634,1430.668712,-679.48326
-723.158748,152,100.196532,513.46601,-723.158748
-411.815794,172,102.589779,1476.702347,-411.815794
-248.269469,356,107.036117,2398.186428,-248.269469
-507.269831,187,110.614716,1725.934123,-507.269831
-829.393266,45,111.342849,1184.28178,-829.393266
-739.528464,121,113.126819,438.672862,-739.528464
-761.975996,101,114.648275,388.651517,-761.975996
-138.720216,323,118.550067,1323.846548,-138.720216
-425.756067,203,121.07881,1840.981979,-425.756067
-843.721538,44,121.573647,1185.218562,-843.721538
-706.546838,134,123.161762,1454.496916,-706.546838
-652.419514,151,125.10005,496.464561,-652.419514
160.636598,350,130.065174,2361.205877,160.636598
-841.640049,79,131.124494,309.867058,-841.640049
605.973941,468,136.754862,2739.902126,605.973941
-880.598264,73,137.469541,212.898469,-880.598264
-515.239652,183,139.428841,1527.535352,-515.239652
-638.759445,169,141.179932,613.692462,-638.759445
