#{"t_start": 1638332516.5055428, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-1777.890845,500,35.494726,-1620.41448,-1777.890845
-1052.852886,186,37.340395,1156.84224,-1052.852886
-622.259983,181,39.116956,1546.348423,-622.259983
-1318.323513,123,40.327242,855.740645,-1318.323513
-247.357298,465,44.728972,2280.21196,-247.357298
-687.629045,413,49.096243,1794.489558,-687.629045
-1267.393317,97,50.074682,812.243807,-1267.393317
-602.858871,154,52.236063,592.592711,-602.858871
-888.276532,114,53.293186,1151.718241,-888.276532
-1161.098276,246,55.62494,1071.338377,-1161.098276
-1042.861078,142,57.112147,1084.5879,-1042.861078
-823.305467,88,58.003443,294.79463,-823.305467
-737.941521,464,62.519183,825.487648,-737.941521
-896.991115,114,63.572031,1223.032077,-896.991115
-877.460399,120,64.714503,1253.167486,-877.460399
-746.476726,199,66.660881,1503.394799,-746.476726
-2148.959182,102,67.688059,-70.056955,-2148.959182
-1270.710433,145,69.17483,833.680248,-1270.710433
-2568.337248,162,70.818012,-429.394323,-2568.337248
-864.197648,74,71.688126,272.231791,-864.197648
-473.664317,264,75.487876,816.918663,-473.664317
-2457.75479,429,81.122149,38.806739,-2457.75479
-813.283764,115,82.444344,341.188822,-813.283764
-1069.227957,144,84.250567,1073.600902,-1069.227957
-2323.3681,222,86.882898,-128.345095,-2323.3681
-1461.12408,200,88.988728,786.891577,-1461.12408
-217.671625,266,91.671439,950.51336,-217.671625
-937.084009,151,93.192629,1146.420793,-937.084009
958.339098,75,93.960233,-992.733538,958.339098
-108.959107,500,98.918657,407.52014,-108.959107
-1033.610872,144,100.441108,995.515845,-1033.610872
-2047.91823,172,102.088613,82.614901,-2047.91823
-1402.86472,426,106.50871,1265.567276,-1402.86472
-1681.749186,210,108.576524,541.501454,-1681.749186
-1913.191059,225,110.662305,209.673808,-1913.191059
-1986.503936,234,113.102438,249.456512,-1986.503936
-1112.544246,61,113.646291,892.002476,-1112.544246
-678.718401,171,115.372934,571.292954,-678.718401
-864.272842,157,117.221011,1325.70643,-864.272842
-1892.885494,206,119.212929,292.349572,-1892.885494
-1187.618527,239,121.782247,1092.266411,-1187.618527
-1154.697968,500,127.00619,-920.515117,-1154.697968
-1105.19201,65,127.694747,977.5463,-1105.19201
-691.906605,500,132.817858,-82.139821,-691.906605
-907.447507,282,135.586859,1259.983364,-907.447507
-843.765652,211,138.082345,1475.545972,-843.765652
-659.893675,125,139.628533,460.787336,-659.893675
-715.144127,294,142.667353,1710.263833,-715.144127
-2315.111039,315,146.241085,168.723503,-2315.111039
-699.602758,116,147.734733,460.921301,-699.602758
359.810483,485,154.011407,1837.305659,359.810483
-688.8213,210,156.464636,685.806382,-688.8213
-863.278329,104,157.636978,248.948477,-863.278329
-500.306857,224,160.155674,1610.254114,-500.306857
-811.274943,145,161.663869,628.919981,-811.274943
-1119.167993,49,162.460211,904.030969,-1119.167993
-806.079613,179,164.300745,1383.709105,-806.079613
-626.142932,159,165.961712,582.863012,-626.142932
-1053.826732,123,167.279547,1045.337561,-1053.826732
-880.7158,61,167.88145,222.072934,-880.7158
-886.385228,63,168.551067,143.816947,-886.385228
-1240.589107,121,169.817198,861.092914,-1240.589107
-963.419334,80,170.656303,1070.939396,-963.419334
-833.669352,200,172.790038,1417.831177,-833.669352
-1856.788424,145,174.203906,276.205007,-1856.788424
-868.073531,215,176.192558,1389.08074,-868.073531
946.210865,45,176.692206,-1030.776518,946.210865
-2361.907489,233,178.875666,-108.434971,-2361.907489
-951.704905,153,180.210036,1203.371717,-951.704905
-630.511568,161,181.865728,635.404985,-630.511568
-178.594314,500,187.238361,58.709927,-178.594314
-662.394626,178,188.889398,441.099732,-662.394626
-1088.882699,113,189.990879,1038.935669,-1088.882699
-934.155332,290,192.750247,1230.46578,-934.155332
1198.700088,371,196.823967,-692.240031,1198.700088
-944.969934,135,198.06298,1190.588253,-944.969934
-1903.46407,395,202.126907,-3553.596219,-1903.46407
-1127.760729,157,203.997107,980.104451,-1127.760729
-984.470802,98,205.103852,1073.410016,-984.470802
-725.237338,84,206.084448,272.271621,-725.237338
-1098.291194,91,207.053919,977.58362,-1098.291194
-796.676886,166,208.858034,1497.72877,-796.676886
-795.901647,127,210.230356,518.711463,-795.901647
-713.071926,195,212.454091,695.220491,-713.071926
-992.598767,156,214.47141,1351.018737,-992.598767
-76.219719,352,218.798473,1243.33368,-76.219719
-825.302694,149,220.82394,1343.813555,-825.302694
-2066.662191,158,223.075625,146.351688,-2066.662191
-931.704725,164,225.30703,1253.7643,-931.704725
-1026.061495,230,228.113811,1084.755209,-1026.061495
-2403.740849,317,232.14444,-208.341932,-2403.740849
-1090.546106,100,233.283588,1010.575695,-1090.546106
-1233.099723,325,236.633909,1363.957762,-1233.099723
-493.357949,280,239.591634,972.067254,-493.357949
-784.89637,100,240.60811,369.213096,-784.89637
-760.208519,99,241.581032,388.610892,-760.208519
-1310.945471,132,242.855079,738.461143,-1310.945471
-2398.652364,203,244.868055,-221.371878,-2398.652364
1121.205679,88,245.772602,-865.230717,1121.205679
-162.885877,500,250.814804,552.859575,-162.885877
-1776.461567,119,252.118226,433.711493,-1776.461567
-1007.382261,375,255.845273,1298.124755,-1007.382261
-432.315712,242,258.507994,900.575438,-432.315712
-992.615524,259,261.143831,1455.594888,-992.615524
-914.378355,195,263.446888,1159.896413,-914.378355
-1495.668734,152,265.123821,595.212422,-1495.668734
-695.583754,131,266.784,523.386852,-695.583754
-2398.265999,416,272.119644,-337.500791,-2398.265999
-743.106382,189,275.014479,544.220331,-743.106382
-218.773562,500,282.568335,-92.250814,-218.773562
-2148.291205,102,283.829279,-70.559427,-2148.291205
-1250.188826,148,285.471425,998.212269,-1250.188826
-1797.91449,212,287.836572,400.332423,-1797.91449
-1141.554657,195,290.062264,1075.972114,-1141.554657
1145.569408,415,294.288513,-711.608251,1145.569408
-1144.987532,263,297.008824,1200.799592,-1144.987532
-1167.045393,154,298.754887,944.412446,-1167.045393
