#{"t_start": 1636778862.8744438, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1118.923659,78,62.347107,-186.730612,-1118.923659
-1032.205387,39,62.764598,84.363019,-1032.205387
-999.229859,45,63.219979,7.785904,-999.229859
-1114.66901,64,64.071137,-109.517641,-1114.66901
-1042.75587,50,64.608936,-19.472379,-1042.75587
-998.10221,42,65.069187,30.844149,-998.10221
-1061.234091,43,65.541674,113.96723,-1061.234091
-996.751234,50,66.292289,-10.127214,-996.751234
-1135.622738,60,66.961337,66.816605,-1135.622738
-982.759766,41,67.391559,-11.22208,-982.759766
-1114.115079,51,67.948985,149.745816,-1114.115079
-962.499358,38,68.366489,1064.927834,-962.499358
-1066.22322,57,69.190142,-81.561508,-1066.22322
-1114.982958,56,69.788297,-65.435566,-1114.982958
-950.278749,47,70.365155,43.550441,-950.278749
-1128.215573,60,71.161854,-170.720461,-1128.215573
-1062.032334,47,71.786622,11.253006,-1062.032334
-1017.865631,48,72.628625,-3.96183,-1017.865631
-969.961012,38,73.16586,1052.266025,-969.961012
-1087.59422,51,73.862621,-10.998543,-1087.59422
-927.998794,52,74.506027,-63.195629,-927.998794
-1020.120461,47,75.206433,44.202148,-1020.120461
-1045.718845,51,75.79218,14.064454,-1045.718845
-1055.997424,47,76.294329,25.702181,-1055.997424
-1260.018969,68,77.035248,-180.770118,-1260.018969
-1046.196502,55,77.813334,-53.567905,-1046.196502
-973.718766,37,78.234325,59.967484,-973.718766
-1170.83441,69,79.132416,-132.571355,-1170.83441
-1127.665213,56,79.89971,-27.375258,-1127.665213
-961.05376,39,80.63915,78.138246,-961.05376
-1032.930618,43,81.282709,39.053155,-1032.930618
-979.745041,43,81.879257,-16.885258,-979.745041
-1197.838725,75,82.889221,-157.204783,-1197.838725
-1022.987498,48,83.706331,-37.294273,-1022.987498
-1203.507732,77,84.755271,796.725641,-1203.507732
-1159.692828,58,85.58136,-108.876162,-1159.692828
-926.798246,59,86.640243,-57.599458,-926.798246
-1138.735833,56,87.440888,-102.500203,-1138.735833
-986.205715,37,88.071267,61.674315,-986.205715
-1157.349482,57,90.132175,143.033742,-1157.349482
-1253.636203,74,91.219069,-190.074629,-1253.636203
-1087.262293,48,91.919031,116.937275,-1087.262293
-1199.467089,58,93.021021,-80.339274,-1199.467089
-1022.302326,45,93.71759,15.028684,-1022.302326
-1048.06127,56,94.600393,-101.987662,-1048.06127
-917.210731,44,95.312923,16.379899,-917.210731
-1111.250763,59,96.511593,-48.778079,-1111.250763
-1109.393554,55,97.461318,-65.012016,-1109.393554
-1185.152454,75,98.664539,-177.289375,-1185.152454
-1061.324604,50,99.497463,-4.33761,-1061.324604
-1227.495804,74,101.008208,-265.707199,-1227.495804
-1073.810746,55,101.970136,-92.957534,-1073.810746
-1002.086841,57,102.949527,0.032407,-1002.086841
-1036.231025,52,104.048804,-11.104656,-1036.231025
-1171.339615,66,105.246055,-129.210106,-1171.339615
-1317.212758,94,106.919784,-319.711661,-1317.212758
-1113.71171,62,108.284084,-77.183527,-1113.71171
-988.15024,43,109.044253,26.298703,-988.15024
-1053.953299,49,109.848285,1.397823,-1053.953299
-1006.634876,38,110.564605,40.734182,-1006.634876
-1028.150404,50,111.615741,-11.406471,-1028.150404
-1131.194124,63,112.661824,-79.383583,-1131.194124
-1329.168289,82,114.010777,-288.107459,-1329.168289
-1098.106293,59,115.375654,-88.452894,-1098.106293
-1241.611503,80,116.77472,-189.3819,-1241.611503
-1425.31483,94,118.531434,-277.45343,-1425.31483
-988.895445,38,119.129765,61.793805,-988.895445
-1114.830433,57,120.003865,-100.7442,-1114.830433
-1097.299339,53,120.962188,114.009947,-1097.299339
-980.711597,40,121.704898,51.472617,-980.711597
-1028.398669,46,122.403572,5.577141,-1028.398669
-969.806122,52,123.184898,-48.205434,-969.806122
-1194.625498,71,124.512537,-145.223631,-1194.625498
-1071.392838,54,125.438588,6.194122,-1071.392838
-967.570488,39,126.459771,72.8183,-967.570488
-969.347472,40,127.025996,83.633437,-969.347472
-1080.749376,57,127.884248,-115.130108,-1080.749376
-1091.293802,56,128.925097,-30.153671,-1091.293802
-1109.244897,56,129.682944,-13.545599,-1109.244897
-1081.452364,58,130.540505,-72.951117,-1081.452364
-990.297448,45,131.367646,1008.081254,-990.297448
-1020.981824,51,132.112871,-70.646201,-1020.981824
-1172.257929,62,132.991784,-81.970655,-1172.257929
-975.111349,36,133.483609,58.341977,-975.111349
-1089.853704,59,134.524683,913.032975,-1089.853704
-1089.294998,56,135.381839,-80.874163,-1089.294998
-1181.482975,61,136.299237,-101.533165,-1181.482975
-995.76786,53,137.126318,-82.026928,-995.76786
-1341.677206,87,138.596622,-260.75832,-1341.677206
-1109.260871,59,139.455909,-106.89497,-1109.260871
-1130.53514,57,140.343962,-122.270954,-1130.53514
-1058.476248,42,141.096922,-8.889604,-1058.476248
-957.150764,37,141.677119,2.693736,-957.150764
-998.818706,46,142.357433,-21.411628,-998.818706
-1110.426742,65,143.341075,-108.474358,-1110.426742
-1017.154294,47,144.171771,12.162177,-1017.154294
-1195.166122,61,145.109009,-19.160681,-1195.166122
-991.748247,38,145.700763,24.870505,-991.748247
-1191.22587,65,146.84319,181.604874,-1191.22587
-1103.297954,48,147.53072,123.246457,-1103.297954
-1045.159522,51,148.3933,-0.764618,-1045.159522
-1004.859208,48,149.133306,1018.007247,-1004.859208
-1061.727115,55,150.171978,-65.797659,-1061.727115
-1154.96763,66,151.143238,-149.005412,-1154.96763
-1041.823484,54,151.908059,-88.39922,-1041.823484
-958.527126,43,152.543728,-0.794605,-958.527126
-1122.404626,56,153.549263,-81.948806,-1122.404626
-997.320828,38,154.090409,76.558022,-997.320828
-1006.089034,42,154.724788,97.379471,-1006.089034
-1157.559983,72,155.818266,-174.538279,-1157.559983
-1053.46722,53,156.610615,-48.048962,-1053.46722
-1009.796877,48,157.54019,-37.689269,-1009.796877
-1055.26451,54,158.31957,-42.840131,-1055.26451
-1035.409557,55,159.46055,976.733419,-1035.409557
-1289.927602,97,161.12638,717.048428,-1289.927602
-1109.953905,60,161.990368,-99.948989,-1109.953905
-924.163562,55,162.775719,-84.669286,-924.163562
-1069.462627,49,163.697903,-52.020519,-1069.462627
-955.096895,48,164.445763,-45.285509,-955.096895
-1028.948599,43,165.096977,10.513653,-1028.948599
-1104.18194,54,165.91409,-62.320106,-1104.18194
-959.646006,42,166.733497,31.330244,-959.646006
-1173.562567,74,167.821899,-173.999784,-1173.562567
-1082.171852,59,168.730345,-18.818222,-1082.171852
-1262.604984,72,169.975852,-189.658063,-1262.604984
-1086.374984,57,170.8145,-28.871877,-1086.374984
-1131.043791,57,171.619097,-62.827903,-1131.043791
-1385.732145,102,173.280993,641.749301,-1385.732145
-1141.659568,62,174.15629,-105.459733,-1141.659568
-1137.043913,59,175.061291,-80.006556,-1137.043913
-1046.397232,42,175.912956,26.179288,-1046.397232
-1146.028782,66,176.928321,-63.473341,-1146.028782
-1130.042274,56,177.831723,-75.772667,-1130.042274
-956.486834,47,178.603411,-24.68132,-956.486834
-1014.598763,44,179.488849,18.387684,-1014.598763
-1037.725713,40,180.150897,121.21687,-1037.725713
-1070.908961,49,180.984818,89.596735,-1070.908961
-1128.189023,55,181.822285,-110.018403,-1128.189023
-1043.374246,43,182.468146,13.009505,-1043.374246
-1116.666234,57,183.662302,-88.401562,-1116.666234
-973.40973,48,184.580827,-7.583209,-973.40973
-1032.0355,45,185.687229,-4.943533,-1032.0355
-979.168177,38,186.498856,19.252394,-979.168177
-1029.335207,42,187.624102,-23.195292,-1029.335207
-972.808287,37,188.384979,47.74463,-972.808287
-979.430765,41,189.19651,33.699974,-979.430765
-1084.560916,51,190.614255,-30.280503,-1084.560916
-995.407847,45,192.192262,8.403021,-995.407847
-1066.462944,51,193.408309,-14.855736,-1066.462944
-982.975249,37,194.298369,66.773756,-982.975249
-1052.211376,51,195.433327,-45.076648,-1052.211376
-1073.705388,53,197.306673,-35.784669,-1073.705388
-1094.450663,53,198.40626,-40.339388,-1094.450663
-1000.659438,48,199.589661,-52.469881,-1000.659438
-944.433965,39,200.513532,13.998294,-944.433965
-971.905803,49,201.508489,25.736627,-971.905803
-973.0302,37,202.338669,42.969948,-973.0302
-1062.095419,45,203.245122,-3.746998,-1062.095419
-963.356237,44,204.274225,23.891879,-963.356237
-1113.052542,62,205.49479,896.768737,-1113.052542
-1141.384758,65,206.880716,-112.859748,-1141.384758
-967.529481,39,207.672543,74.484395,-967.529481
-1252.238718,78,209.335548,-176.891388,-1252.238718
