#{"t_start": 1636778875.850006, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-954.44555,40,48.869184,10.343865,-954.44555
-952.140744,35,49.240844,73.402242,-952.140744
-1150.1735,50,49.771449,1.887366,-1150.1735
-1045.502077,39,50.176362,75.181296,-1045.502077
-1168.588944,87,51.279073,-205.749695,-1168.588944
-1074.392865,52,51.831193,-77.510249,-1074.392865
-1238.462975,90,53.033681,780.639745,-1238.462975
-1105.053726,54,53.644782,-54.520901,-1105.053726
-1023.821734,50,54.176902,-74.195556,-1023.821734
-1075.723753,65,54.864433,-141.827909,-1075.723753
-976.823955,41,55.336564,12.41968,-976.823955
-1069.736807,57,56.142401,-15.760648,-1069.736807
-1052.226005,49,56.666212,-21.253018,-1052.226005
-1142.513488,57,57.350807,-35.561632,-1142.513488
-1056.810887,56,58.106313,-72.554345,-1056.810887
-1059.093003,55,58.961078,-24.581282,-1059.093003
-942.829072,41,59.590001,21.976467,-942.829072
-999.721552,42,60.187119,39.566069,-999.721552
-1048.142113,60,60.999349,-96.503249,-1048.142113
-1041.613555,43,61.505819,98.020754,-1041.613555
-988.646268,41,62.130578,138.080321,-988.646268
-986.880706,39,62.59432,35.077315,-986.880706
-988.823547,42,63.022848,-20.155848,-988.823547
-1127.497263,57,63.658067,-90.324057,-1127.497263
-1012.166214,48,64.208466,-26.180651,-1012.166214
-1142.509122,69,65.129414,-125.561999,-1142.509122
-1012.34754,41,65.60262,63.003524,-1012.34754
-1050.875675,56,66.397584,-54.517446,-1050.875675
-980.578507,56,67.356494,-88.733858,-980.578507
-1291.3402,81,68.552311,-166.922917,-1291.3402
-1111.537602,59,69.339553,-107.90207,-1111.537602
-1142.473204,73,70.475094,-135.673291,-1142.473204
-1110.988686,59,71.299092,-90.287484,-1110.988686
-989.708371,52,72.019913,19.13469,-989.708371
-955.903806,38,72.559688,42.196089,-955.903806
-1030.603669,46,73.422939,-31.503047,-1030.603669
-1083.031342,48,74.106342,-11.773454,-1083.031342
-1212.347432,67,75.228766,-126.721506,-1212.347432
-1120.734255,60,77.291047,-75.129944,-1120.734255
-989.818712,39,77.867651,65.012497,-989.818712
-1071.523497,52,78.642636,-62.89851,-1071.523497
-1081.340914,61,79.704441,-68.880544,-1081.340914
-1012.082586,39,80.398853,-3.456957,-1012.082586
-940.444519,51,81.173582,-28.956683,-940.444519
-1035.640932,52,82.006775,-35.619025,-1035.640932
-1534.910721,125,84.31775,512.239588,-1534.910721
-969.091921,44,85.013343,14.511027,-969.091921
-1115.215905,64,86.055938,865.111906,-1115.215905
-1040.41598,44,86.821169,10.253677,-1040.41598
-969.37279,42,87.767568,12.661732,-969.37279
-1185.059068,73,89.069097,-166.442924,-1185.059068
-942.636424,59,90.072103,-12.436981,-942.636424
-1175.709733,72,91.529749,-188.958928,-1175.709733
-1135.705748,54,92.497471,-86.277447,-1135.705748
-949.696354,48,93.390604,-23.714539,-949.696354
-1053.773462,53,94.538686,-33.345768,-1053.773462
-1080.835052,49,95.448511,-44.401172,-1080.835052
-1002.421184,42,96.179988,32.874475,-1002.421184
-1134.310315,71,97.396979,-123.056903,-1134.310315
-1079.79858,47,98.439123,9.828061,-1079.79858
-1039.79556,70,99.593768,-71.167769,-1039.79556
-958.853071,39,100.233127,64.807518,-958.853071
-1034.818623,47,101.133337,97.911728,-1034.818623
-1067.48446,61,102.429116,916.398117,-1067.48446
-1116.753774,69,103.621039,890.987931,-1116.753774
-1059.757989,45,104.346222,21.017222,-1059.757989
-1036.156327,50,105.399297,-38.758953,-1036.156327
-1262.535789,76,106.599008,-284.484213,-1262.535789
-1054.433542,47,107.314391,0.937247,-1054.433542
-1095.282614,53,108.401662,-77.554876,-1095.282614
-1158.352173,68,109.423724,-139.644371,-1158.352173
-1059.83203,48,110.154798,-42.479234,-1059.83203
-1103.512584,47,110.993991,-70.170395,-1103.512584
-1086.095634,48,111.890019,-46.218893,-1086.095634
-1007.17878,46,112.689258,-33.035829,-1007.17878
-1354.788281,79,114.209277,-211.16838,-1354.788281
-1236.727271,89,115.769421,738.425592,-1236.727271
-1002.232974,59,116.573077,-81.257906,-1002.232974
-963.743929,41,117.172897,42.442867,-963.743929
-1174.452573,77,118.497801,841.261104,-1174.452573
-1142.79202,69,119.473448,-113.613426,-1142.79202
-1038.052619,48,120.145072,48.005705,-1038.052619
-1133.177193,58,121.134037,-96.134128,-1133.177193
-1092.877689,50,121.915554,-77.406299,-1092.877689
-1144.875562,58,122.775811,-16.495784,-1144.875562
-1032.731945,48,123.501231,-54.487365,-1032.731945
-1185.955415,60,124.590297,56.97989,-1185.955415
-1026.033971,45,125.29362,-41.137481,-1026.033971
-1002.007302,44,125.942457,-5.719772,-1002.007302
-1153.283705,66,126.879699,-72.532143,-1153.283705
-1090.927868,53,127.863272,-83.333588,-1090.927868
-1018.036842,40,128.47605,-21.493985,-1018.036842
-1117.84201,58,129.339453,-60.206725,-1117.84201
-1090.265981,57,130.183251,-75.852941,-1090.265981
-1141.959049,70,131.384959,-128.627714,-1141.959049
-973.789103,43,132.040455,-4.341924,-973.789103
-1113.999407,65,133.021283,873.035775,-1113.999407
-1212.898562,63,134.135238,2.974178,-1212.898562
-1210.493096,68,135.218164,-189.026236,-1210.493096
-978.896709,42,135.880823,31.093425,-978.896709
-1071.864621,52,136.693621,-61.279576,-1071.864621
-1064.497852,51,137.662368,23.188663,-1064.497852
-1119.865334,52,138.386255,-43.333934,-1119.865334
-1231.626748,73,139.441203,-156.842072,-1231.626748
-1117.185628,55,140.425658,-84.076829,-1117.185628
-1044.212988,50,141.13956,-23.653625,-1044.212988
-992.601874,46,141.853237,10.240344,-992.601874
-1022.555089,53,142.657655,966.843968,-1022.555089
-1092.515128,60,143.555452,-95.55527,-1092.515128
-1233.722289,71,144.83213,-87.269949,-1233.722289
-1085.34687,60,146.027624,-67.868422,-1085.34687
-1054.677001,49,146.770804,32.082703,-1054.677001
-1005.506881,48,147.679881,34.775557,-1005.506881
-966.382144,39,148.272374,48.476917,-966.382144
-1247.11277,67,149.225392,-34.552736,-1247.11277
-1031.206502,47,150.043812,-36.449865,-1031.206502
-1129.387092,57,150.92367,-64.368831,-1129.387092
-1051.310503,50,151.706671,-38.601305,-1051.310503
-1040.588017,53,152.544967,-54.600043,-1040.588017
-1012.619298,47,153.402809,1010.311011,-1012.619298
-1069.847954,58,154.269961,-48.199676,-1069.847954
-1171.46726,73,155.376762,834.107638,-1171.46726
-1118.948179,72,156.654697,856.581948,-1118.948179
-1155.925906,60,157.539479,-5.445935,-1155.925906
-1059.610557,40,158.092726,68.117479,-1059.610557
-1281.679979,77,159.338154,-195.870837,-1281.679979
-1035.744718,52,160.120704,8.544673,-1035.744718
-996.603644,35,160.623442,102.791781,-996.603644
-1032.394492,64,161.586434,-83.670905,-1032.394492
-977.817223,38,162.155076,35.313272,-977.817223
-1209.623993,71,163.488025,-127.440518,-1209.623993
-1021.373961,47,164.202008,-13.021337,-1021.373961
-953.432294,41,164.845249,47.295783,-953.432294
-1021.696043,37,165.444483,80.258351,-1021.696043
-1077.203764,52,166.476454,-46.405552,-1077.203764
-951.344481,43,167.206332,16.86934,-951.344481
-1018.942464,45,167.971115,0.425794,-1018.942464
-1244.935165,70,169.022683,-186.139862,-1244.935165
-1071.831735,54,170.112204,-135.988226,-1071.831735
-1165.821026,69,171.371852,-186.464523,-1165.821026
-1053.012399,50,172.568515,-93.684441,-1053.012399
-955.165455,38,173.370747,66.045584,-955.165455
-1227.904299,64,174.959859,22.011107,-1227.904299
-1024.950378,50,175.935953,-30.251318,-1024.950378
-1081.062852,44,177.006828,27.718199,-1081.062852
-1298.85146,85,179.715366,-325.944017,-1298.85146
-1020.07159,44,180.75207,-15.223966,-1020.07159
-1057.125712,39,181.706225,28.567694,-1057.125712
-1014.159307,53,182.833405,-22.356694,-1014.159307
-1114.513538,63,184.880928,-124.604677,-1114.513538
-1106.850054,59,186.291705,-60.960941,-1106.850054
-999.037733,40,187.182147,66.666101,-999.037733
-989.736413,42,188.089581,63.96417,-989.736413
-954.827184,38,188.914342,53.302501,-954.827184
-1089.817794,47,189.953868,-25.328758,-1089.817794
-1271.857813,83,191.75679,-171.390158,-1271.857813
-1236.890037,75,193.306422,-165.26275,-1236.890037
-1098.67681,60,194.499304,-55.907583,-1098.67681
-1075.605331,51,195.700488,965.060074,-1075.605331
-907.646568,58,196.634682,-41.478127,-907.646568
-1048.801085,48,197.348882,-63.699492,-1048.801085
-1142.816516,56,198.205074,-62.742301,-1142.816516
-1074.931027,56,199.263204,925.699832,-1074.931027
-1126.207581,66,200.224133,898.97703,-1126.207581
-1241.620907,88,201.663269,810.235206,-1241.620907
-1053.932067,51,202.554966,-67.022727,-1053.932067
-1197.12339,68,203.597112,-164.852063,-1197.12339
-1067.607101,51,204.41819,-70.529901,-1067.607101
-994.378421,37,204.983032,72.727539,-994.378421
-990.844165,35,205.590921,51.701493,-990.844165
-1040.725419,47,206.493702,-29.560579,-1040.725419
