#{"t_start": 1638323069.084882, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1431.886342,58,1.511805,1174.349237,-1431.886342
-1609.811552,76,2.158448,1117.966688,-1609.811552
-1487.598046,61,2.698139,1165.808274,-1487.598046
-1445.754496,55,3.105768,1143.464019,-1445.754496
-1456.193661,54,3.507788,1154.171719,-1456.193661
-1277.591533,42,3.820086,1107.030886,-1277.591533
-1494.557435,66,4.316535,1185.870986,-1494.557435
-1240.138103,57,4.754826,1172.973762,-1240.138103
-1422.325198,50,5.135293,1006.93565,-1422.325198
-1261.13689,46,5.491779,1125.772671,-1261.13689
-1282.461386,57,5.925905,1168.462602,-1282.461386
-1709.689065,81,6.571145,1056.055051,-1709.689065
-1457.956118,61,7.029222,1182.967197,-1457.956118
-1379.655786,47,7.372456,1129.155421,-1379.655786
-1579.60798,70,7.892493,1213.257741,-1579.60798
-1490.042278,67,8.443204,1213.570122,-1490.042278
-1421.361609,60,8.941137,1154.907153,-1421.361609
-1608.938208,73,9.629571,1146.963604,-1608.938208
-1158.620798,41,9.972933,1122.278458,-1158.620798
-1438.330212,57,10.425422,1169.413952,-1438.330212
-1424.256344,58,10.905268,1172.283235,-1424.256344
-1420.656823,52,11.311288,1156.719111,-1420.656823
-1682.569071,76,11.908921,1141.195631,-1682.569071
-1629.903727,73,12.476175,1202.263801,-1629.903727
-1439.307591,54,12.872005,1149.280074,-1439.307591
-1588.292196,72,13.492593,1066.525536,-1588.292196
-1467.732653,66,13.990419,1198.434053,-1467.732653
-1303.119691,48,14.33971,1120.99028,-1303.119691
-2172.32825,128,15.308475,-267.771815,-2172.32825
-1430.791334,70,15.844286,1208.058471,-1430.791334
-1378.529529,59,16.297096,1171.93503,-1378.529529
-1310.394725,45,16.63049,1123.056205,-1310.394725
-1247.009347,49,16.985715,1131.777205,-1247.009347
-1747.635288,82,18.027633,1231.121299,-1747.635288
-1416.23593,56,18.467699,1146.791664,-1416.23593
-1816.361806,84,19.091512,1171.816283,-1816.361806
-1446.254329,56,19.545032,1164.074884,-1446.254329
-1537.588273,65,20.038266,1122.860395,-1537.588273
-1475.119131,67,20.57392,1171.73358,-1475.119131
-1179.844718,40,20.882951,1118.712734,-1179.844718
-1333.156416,51,21.310827,1145.607675,-1333.156416
-1245.909414,50,21.686333,1133.995863,-1245.909414
-1188.538068,44,22.004515,1110.933536,-1188.538068
-1333.535921,46,22.335055,1131.855051,-1333.535921
-1593.956664,70,22.841611,1211.704111,-1593.956664
-1276.269608,46,23.176962,1120.922353,-1276.269608
-1272.895476,52,23.564141,1150.855139,-1272.895476
-1238.982977,39,23.842742,1106.897797,-1238.982977
-1476.654387,61,24.299007,1164.625637,-1476.654387
-1465.053285,58,24.743415,1162.854318,-1465.053285
-1356.522013,54,25.13428,1149.626861,-1356.522013
-1453.885236,59,25.564175,1159.709431,-1453.885236
-1395.982929,52,25.968465,1149.971771,-1395.982929
-1266.529196,44,26.283708,1125.2769,-1266.529196
-1444.787896,65,26.751233,1186.243788,-1444.787896
-1230.806295,58,27.166778,1178.968991,-1230.806295
-1606.162361,71,27.67593,1152.247211,-1606.162361
-1284.456782,56,28.080426,1165.694689,-1284.456782
-1281.714294,40,28.394188,1110.438163,-1281.714294
-1344.814924,46,28.73987,1137.965727,-1344.814924
-1421.269815,54,29.13855,1058.908904,-1421.269815
-1374.353696,47,29.484976,1133.908194,-1374.353696
-1313.038775,46,29.837408,1131.118935,-1313.038775
-1314.894588,44,30.160949,1137.154475,-1314.894588
-1398.971505,57,30.57193,1157.052893,-1398.971505
-1228.039786,45,30.908192,1127.807868,-1228.039786
-1390.284677,58,31.346989,1157.545936,-1390.284677
-1326.069551,51,31.734447,1135.193719,-1326.069551
-1265.074701,56,32.157541,1152.839471,-1265.074701
-1452.282892,58,32.590376,1106.837928,-1452.282892
-1189.024102,53,33.236418,1165.413032,-1189.024102
-1727.573916,77,33.787947,1166.448618,-1727.573916
-1593.168509,74,34.348342,1078.636876,-1593.168509
-1408.397831,50,34.712354,1127.318451,-1408.397831
-1266.977235,48,35.108909,1143.874038,-1266.977235
-1403.729246,58,35.542962,1165.574733,-1403.729246
-1272.327105,44,35.878572,1135.382832,-1272.327105
-1451.451077,61,36.345419,1182.709399,-1451.451077
-1619.707175,74,36.951592,1141.7074,-1619.707175
-1701.751111,83,37.625882,1149.139798,-1701.751111
-1633.993017,73,38.455778,871.476858,-1633.993017
-1416.50152,70,39.376653,1177.861336,-1416.50152
-1188.660096,45,39.80796,1133.610314,-1188.660096
-1285.063937,43,40.183409,1101.301837,-1285.063937
-1220.136592,46,40.594687,1128.492032,-1220.136592
-1646.349798,78,41.167517,-17.388931,-1646.349798
-1184.6668,53,41.669414,1153.71807,-1184.6668
-1713.468389,83,42.512469,1077.156959,-1713.468389
-1607.276977,81,43.197863,1123.244377,-1607.276977
-1441.055243,66,43.747087,1186.930999,-1441.055243
-1308.652314,60,44.239626,1184.382432,-1308.652314
-1243.279576,43,44.622826,1126.305001,-1243.279576
-1337.181953,45,45.033756,1131.870904,-1337.181953
-1239.734594,41,45.395451,1101.261064,-1239.734594
-1523.187069,60,45.93659,1173.807161,-1523.187069
-1416.656988,60,46.452485,1166.985139,-1416.656988
-1365.36659,46,46.802026,1114.262798,-1365.36659
-1462.866554,57,47.30143,1163.19225,-1462.866554
-1745.461686,95,48.237224,1149.519662,-1745.461686
-1292.315215,59,48.729098,1187.042406,-1292.315215
-1541.517017,65,49.266347,1172.452598,-1541.517017
-1390.486438,55,49.869707,1159.021484,-1390.486438
-1749.824142,89,50.681098,1021.928776,-1749.824142
-1202.549891,44,51.050108,1108.420072,-1202.549891
-1411.295795,48,51.838538,1130.078172,-1411.295795
-1159.326702,29,52.121482,1081.54439,-1159.326702
-1422.302461,59,52.668665,1170.023497,-1422.302461
-1377.788933,54,53.095151,1142.099212,-1377.788933
-1164.893793,35,53.394182,1093.471899,-1164.893793
-1398.25508,51,54.003978,1153.194213,-1398.25508
-1451.5294,54,54.613155,1166.511709,-1451.5294
-1335.705635,48,55.080202,1130.252015,-1335.705635
-1361.368191,57,55.673608,1115.910466,-1361.368191
-1409.258391,58,56.291563,1166.319961,-1409.258391
-1369.669365,47,56.710414,1112.224027,-1369.669365
-1438.064924,55,57.263555,1153.145838,-1438.064924
-1353.085344,58,57.819445,1175.275314,-1353.085344
-1397.346744,60,58.340257,1157.118589,-1397.346744
-1313.83647,47,58.745443,1133.457861,-1313.83647
-1412.635665,54,59.216953,1160.985842,-1412.635665
-1593.400351,76,59.879958,1203.683317,-1593.400351
-1727.978769,88,60.686379,-6.428162,-1727.978769
-1473.497745,65,61.337589,1155.190644,-1473.497745
-1545.716192,64,62.005838,1185.529985,-1545.716192
-1487.039379,64,62.633723,1174.933565,-1487.039379
-1448.417607,54,63.144599,1153.223079,-1448.417607
-1267.07086,42,63.478333,1101.353343,-1267.07086
-1316.943769,44,63.870556,1112.175086,-1316.943769
-1166.505941,45,64.30074,1141.483075,-1166.505941
-1419.977455,50,64.778343,1140.000805,-1419.977455
-1466.975046,53,65.268591,1140.613236,-1466.975046
-1337.062001,54,65.755787,1153.436063,-1337.062001
-1228.660308,40,66.094583,1114.838865,-1228.660308
-1355.131459,60,66.579739,1167.252245,-1355.131459
-1278.336768,56,67.133612,1176.907023,-1278.336768
-1595.277365,71,67.822089,1179.052664,-1595.277365
-1300.422359,42,68.226038,1117.165612,-1300.422359
-1269.980456,57,68.800591,1157.782475,-1269.980456
-1387.647722,49,69.371852,1140.890115,-1387.647722
-1562.413104,68,69.972608,1184.491711,-1562.413104
-1457.265171,62,70.59826,1075.625148,-1457.265171
-1237.743213,38,70.998868,1103.839363,-1237.743213
-1369.244638,48,71.775,1118.700808,-1369.244638
-1396.664004,62,72.438298,1174.91208,-1396.664004
-1388.194559,48,72.972435,1138.160861,-1388.194559
-1234.3681,46,73.493631,1132.199115,-1234.3681
-2082.492229,121,74.504842,-167.827901,-2082.492229
-1378.269851,48,74.871917,1119.012582,-1378.269851
-1238.532656,41,75.194173,1099.523195,-1238.532656
-1438.875039,52,75.615344,1156.060602,-1438.875039
-1475.727881,59,76.099274,1074.82577,-1475.727881
-1304.985395,51,76.56366,1140.446527,-1304.985395
-1260.451085,41,76.995631,1095.209862,-1260.451085
-1445.428379,62,77.616336,1173.124886,-1445.428379
-1236.51006,62,78.125797,1127.461546,-1236.51006
-1612.09912,78,78.74268,1234.654489,-1612.09912
-1440.738346,66,79.265483,1185.175568,-1440.738346
-1475.738781,60,79.759727,1099.770001,-1475.738781
-1314.650691,54,80.231239,1140.83168,-1314.650691
-1421.659938,56,80.655715,1120.695445,-1421.659938
-1392.879065,56,81.095763,1171.521209,-1392.879065
-1277.339069,45,81.466453,1122.173255,-1277.339069
-1330.399011,49,81.880224,1136.314611,-1330.399011
-1258.775444,42,82.239316,1111.266321,-1258.775444
-1400.57636,58,82.692772,1144.80151,-1400.57636
-1493.800517,62,83.193064,1178.128158,-1493.800517
-1373.152674,56,83.675178,1161.04816,-1373.152674
-1284.604136,48,84.073971,1127.535578,-1284.604136
-1420.413305,55,84.517426,1153.834714,-1420.413305
-1387.811761,53,84.935091,1148.409029,-1387.811761
-1363.799388,65,85.450629,1184.301491,-1363.799388
-1332.171306,54,85.856992,1140.882412,-1332.171306
-1320.574466,48,86.223189,1115.980785,-1320.574466
-1997.401017,102,87.022262,-8.010332,-1997.401017
-1267.031489,55,87.438233,1165.032321,-1267.031489
-1479.830287,55,87.866178,1168.750143,-1479.830287
-1289.632508,43,88.20541,1114.96249,-1289.632508
-1488.323565,61,89.03805,1176.515923,-1488.323565
-1578.981288,74,89.741005,1215.639314,-1578.981288
-1600.446553,68,90.296799,1195.839887,-1600.446553
-1268.181805,50,90.690356,1140.484109,-1268.181805
-1387.863536,52,91.192617,1145.702646,-1387.863536
-1231.711169,55,91.684027,1166.818,-1231.711169
-1473.150438,58,92.182986,1062.215564,-1473.150438
-1433.453829,59,92.665244,1170.721241,-1433.453829
-1277.708091,49,93.041525,1130.040131,-1277.708091
-1231.918801,63,93.559934,1184.773663,-1231.918801
-1463.9677,62,94.219365,1169.069543,-1463.9677
-1250.322268,38,94.696189,1112.944993,-1250.322268
-1499.468909,70,95.526471,1193.842917,-1499.468909
-1534.478511,63,96.220783,1170.837057,-1534.478511
-1242.05784,44,96.605677,1116.494746,-1242.05784
-1250.514654,40,96.931215,1115.516875,-1250.514654
-1588.800949,68,97.498532,1185.787281,-1588.800949
-1405.719528,57,97.958521,1171.053232,-1405.719528
-1355.508742,55,98.401057,1158.195893,-1355.508742
-1651.24592,79,99.027797,1192.265641,-1651.24592
-1253.979965,43,99.370525,1119.142737,-1253.979965
-1562.736981,67,99.917516,1187.312189,-1562.736981
-1291.392301,51,100.326457,1154.724713,-1291.392301
-1285.857174,44,100.665857,1135.722838,-1285.857174
-1271.510288,53,101.090876,1156.012987,-1271.510288
-1447.68329,61,101.607011,1151.074059,-1447.68329
-1559.276638,76,102.221214,1202.313507,-1559.276638
-1335.482904,47,102.624216,1141.274055,-1335.482904
-1568.222206,68,103.160024,1199.08605,-1568.222206
-1488.739985,68,103.712566,1200.081224,-1488.739985
-1387.864354,52,104.111639,1142.824574,-1387.864354
-1412.811309,72,104.719842,1222.441386,-1412.811309
-1339.279884,48,105.109344,1142.789722,-1339.279884
-1429.504419,53,105.532569,1156.954055,-1429.504419
-1588.024462,70,106.061425,1188.005063,-1588.024462
-1447.937295,79,107.079483,1185.200203,-1447.937295
-1371.627154,49,107.456486,1132.737353,-1371.627154
-1361.762613,55,107.881387,1158.650941,-1361.762613
-1456.950812,53,108.305005,1083.443532,-1456.950812
-1613.363926,73,108.872379,1206.561063,-1613.363926
-1438.44683,60,109.34437,1160.756368,-1438.44683
-1341.896177,47,109.699068,1128.490798,-1341.896177
-1566.991525,67,110.213299,1202.615113,-1566.991525
-1507.637208,63,110.687526,1169.471569,-1507.637208
-1320.661058,45,111.040526,1118.306006,-1320.661058
-1295.388968,53,111.445102,1148.303456,-1295.388968
-1509.384115,68,112.010285,1190.048376,-1509.384115
-1302.169458,50,112.430344,1123.533102,-1302.169458
-1379.362633,62,112.90649,1173.186379,-1379.362633
-1422.527572,72,113.475963,1171.238421,-1422.527572
-1433.141749,58,113.943561,1162.666224,-1433.141749
-1456.329201,55,114.404279,1156.790704,-1456.329201
-1177.014698,33,114.668306,1090.043521,-1177.014698
-1594.626377,73,115.226895,1210.245378,-1594.626377
-1583.130296,67,115.747802,1102.685556,-1583.130296
-1715.977887,83,116.4071,8.617805,-1715.977887
-1626.462686,82,117.07163,1204.809293,-1626.462686
-1509.068165,82,117.725666,1229.852648,-1509.068165
-1207.596495,39,118.024747,1111.055256,-1207.596495
-1435.340736,62,118.534686,1178.320999,-1435.340736
-1207.511103,41,118.83998,1102.473173,-1207.511103
-1335.879497,53,119.251253,1153.032053,-1335.879497
-1318.455538,51,119.642484,1129.054413,-1318.455538
-1414.927499,64,120.138167,1167.959399,-1414.927499
-1399.863176,53,120.589184,1145.634388,-1399.863176
-1233.533746,45,120.933949,1134.891172,-1233.533746
-1594.638764,69,121.466504,1141.618377,-1594.638764
-1398.394641,53,121.880586,1147.177404,-1398.394641
-2029.817825,110,122.74795,-62.176427,-2029.817825
-1233.04465,46,123.360216,1129.523086,-1233.04465
-1630.269497,77,123.976029,1200.315962,-1630.269497
-2028.784535,113,124.923171,-153.663845,-2028.784535
-1380.978057,78,125.544719,1219.389941,-1380.978057
-1342.482902,45,125.892599,1136.519463,-1342.482902
-1515.042246,58,126.350919,1170.349354,-1515.042246
-1411.784437,51,126.773988,1140.253698,-1411.784437
-1452.064711,63,127.264467,1187.418574,-1452.064711
-1590.954804,78,127.897877,929.040216,-1590.954804
-1323.248199,53,128.316844,1143.356921,-1323.248199
-1389.051737,56,128.803562,1146.242309,-1389.051737
-1391.606498,58,129.259996,1146.561008,-1391.606498
-1473.228944,56,129.727857,1158.786454,-1473.228944
-1538.011237,68,130.268617,1211.920153,-1538.011237
-1436.574586,60,130.766824,1187.903488,-1436.574586
-1233.858968,49,131.146834,1148.029701,-1233.858968
-1249.321156,41,131.481403,1120.491924,-1249.321156
-1395.721859,54,131.902389,1163.918752,-1395.721859
-1661.135935,73,132.484763,1196.36479,-1661.135935
-1537.241916,73,133.054688,1211.816227,-1537.241916
-1181.408848,41,133.382775,1118.623653,-1181.408848
-1349.443139,66,133.887349,1186.760778,-1349.443139
-1493.03061,64,134.383416,1177.228578,-1493.03061
-1221.050451,44,134.73346,1123.045596,-1221.050451
-1349.280601,45,135.096187,1129.066012,-1349.280601
-1363.778541,59,135.576989,1174.063189,-1363.778541
-1440.609204,64,136.173022,1180.259871,-1440.609204
-1510.177904,64,136.730423,1179.348944,-1510.177904
-1445.988682,61,137.235371,1150.117657,-1445.988682
-1533.09941,65,137.760395,1180.092598,-1533.09941
-1305.77305,62,138.26758,1161.034012,-1305.77305
-1654.096306,80,138.899465,1214.553538,-1654.096306
-1206.344414,69,139.442886,1196.239131,-1206.344414
-1820.442054,89,140.451327,839.394162,-1820.442054
-1793.029348,91,141.198099,983.042578,-1793.029348
-1208.227868,47,141.589182,1140.11659,-1208.227868
-1235.533605,47,142.045181,1143.609014,-1235.533605
-1413.20425,55,142.556992,1135.003573,-1413.20425
-1642.210756,81,143.31632,-4.093816,-1642.210756
-1243.978272,59,143.868173,1172.618973,-1243.978272
-1379.436819,51,144.342569,1126.896044,-1379.436819
-1658.033327,72,144.919154,1196.092283,-1658.033327
-1526.881168,63,145.436946,1161.516931,-1526.881168
-1360.63826,52,145.847226,1128.992653,-1360.63826
-1540.341287,70,146.390721,1165.180356,-1540.341287
-1358.302497,58,146.840878,1167.710459,-1358.302497
-1527.51746,66,147.379299,1205.87274,-1527.51746
-1301.607069,54,147.807041,1156.081679,-1301.607069
-1326.490075,48,148.197604,1132.230542,-1326.490075
-1292.497057,42,148.538502,1126.160021,-1292.497057
-1461.120287,58,148.991809,1150.403559,-1461.120287
-1346.026001,49,149.393929,1147.070904,-1346.026001
-1301.032233,49,149.791668,1139.036936,-1301.032233
-1597.578685,77,150.419443,1210.544587,-1597.578685
-1189.065913,47,150.78201,1134.171128,-1189.065913
-1549.243677,66,151.296255,1181.439598,-1549.243677
-1398.761839,53,151.722774,1127.151591,-1398.761839
-1473.847919,57,152.191558,1139.312242,-1473.847919
-1497.650669,58,152.657372,1148.584676,-1497.650669
-1676.948681,81,153.309742,1225.302165,-1676.948681
-1490.526928,66,153.832854,1174.827061,-1490.526928
-1292.168646,61,154.313635,1171.333467,-1292.168646
-1453.192715,55,154.781653,1141.274578,-1453.192715
-1411.70263,65,155.294338,1191.097793,-1411.70263
-1407.90328,55,155.738662,1150.62734,-1407.90328
-1516.163498,61,156.285211,1166.242699,-1516.163498
-1449.438782,53,156.756982,1096.666406,-1449.438782
-1617.221413,85,158.000621,1152.093897,-1617.221413
-1654.364263,78,158.917836,53.830743,-1654.364263
-1325.781341,51,159.612546,1145.655953,-1325.781341
-1268.061641,41,160.082942,1108.157815,-1268.061641
-1577.013631,74,160.930508,1202.951706,-1577.013631
-1488.006258,61,161.474834,1164.928665,-1488.006258
-1287.062337,44,161.819791,1123.00121,-1287.062337
-1711.02937,82,162.470381,1205.473352,-1711.02937
-1539.962893,70,163.078747,1214.299724,-1539.962893
-1601.349186,76,163.706753,1220.087964,-1601.349186
-1741.324188,85,164.392092,996.424479,-1741.324188
-1791.977161,89,165.097752,1179.073584,-1791.977161
-1383.177637,51,165.545176,1152.217464,-1383.177637
-1493.921048,69,166.083245,1097.594606,-1493.921048
-1441.646194,51,166.4958,1135.631783,-1441.646194
-1224.77022,43,166.831172,1128.849947,-1224.77022
-1329.206446,47,167.181186,1140.918472,-1329.206446
-1284.479571,67,167.71034,1187.262369,-1284.479571
-1336.593738,50,168.099091,1139.93717,-1336.593738
-1429.650232,66,168.660799,1206.130455,-1429.650232
-1225.575974,76,169.391519,-168.83918,-1225.575974
-1500.336394,101,170.294302,14.668587,-1500.336394
-1239.041745,64,170.816674,1174.034334,-1239.041745
-1227.507129,52,171.235388,1150.539386,-1227.507129
-1175.445784,37,171.54198,1101.732833,-1175.445784
