#{"t_start": 1636778922.034587, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1015.582456,41,2.695313,46.896299,-1015.582456
-1387.496529,93,3.670787,-295.774379,-1387.496529
-963.714227,59,4.429126,-81.195305,-963.714227
-961.543715,44,4.934793,31.756518,-961.543715
-1006.863844,48,5.45361,-29.56964,-1006.863844
-1070.128057,56,6.059073,-135.705171,-1070.128057
-993.852491,40,6.540476,3.55996,-993.852491
-1074.849875,56,7.357134,-66.006353,-1074.849875
-1148.603148,56,7.936352,-138.052081,-1148.603148
-1064.753305,56,8.526968,-89.424014,-1064.753305
-1053.450563,41,8.982411,-13.937909,-1053.450563
-941.43233,36,9.575117,75.268312,-941.43233
-1212.706127,70,10.344789,-166.249038,-1212.706127
-970.316836,43,10.789586,7.676139,-970.316836
-906.955091,82,11.902071,-231.028304,-906.955091
-1163.404612,69,12.988513,-118.755222,-1163.404612
-934.439653,34,13.486974,66.651461,-934.439653
-1147.409568,69,14.4499,836.547696,-1147.409568
-1132.876945,63,15.237837,-91.567378,-1132.876945
-1068.499562,59,16.107583,-51.04399,-1068.499562
-1235.759453,77,16.910022,-266.371454,-1235.759453
-1022.554325,49,17.462934,2.990661,-1022.554325
-1064.135792,51,18.055369,-51.275047,-1064.135792
-977.009544,40,18.651288,50.0753,-977.009544
-1122.474137,48,19.184069,-20.09037,-1122.474137
-1002.03157,45,19.783132,26.800723,-1002.03157
-1051.689139,48,20.454604,-28.286548,-1051.689139
-1110.524953,57,21.436949,-43.079343,-1110.524953
-1395.114495,100,22.855809,644.065443,-1395.114495
-1225.990485,67,23.77877,-185.38185,-1225.990485
-1053.71957,55,24.675249,-62.579622,-1053.71957
-1454.677923,110,26.224563,572.531832,-1454.677923
-1151.444311,60,27.270849,-104.836203,-1151.444311
-1063.181035,49,27.966272,-31.205284,-1063.181035
-1209.396009,61,28.980002,-19.487387,-1209.396009
-1038.362712,49,30.908454,-32.794245,-1038.362712
-1073.247632,52,31.665311,-84.528657,-1073.247632
-1171.535844,62,32.583253,-102.217988,-1171.535844
-1054.572696,55,33.595453,-54.770263,-1054.572696
-1071.011688,58,34.52643,-77.336003,-1071.011688
-1008.709634,41,35.164379,118.686901,-1008.709634
-1222.068501,72,36.312197,-202.544721,-1222.068501
-1350.510723,82,37.924793,-286.163547,-1350.510723
-961.267287,42,38.627521,21.15187,-961.267287
-933.184296,41,39.283605,25.302329,-933.184296
-1005.948308,51,40.141816,-19.244703,-1005.948308
-1093.72775,56,41.300392,-48.186544,-1093.72775
-1120.900433,65,42.4761,-110.978384,-1120.900433
-992.18402,49,43.33189,1004.024213,-992.18402
-937.538343,36,43.936343,67.778181,-937.538343
-1126.978018,60,45.189868,-116.608129,-1126.978018
-1016.089857,40,45.919722,66.692303,-1016.089857
-1209.998399,77,47.317043,811.562564,-1209.998399
-1105.352113,55,48.515442,44.025615,-1105.352113
-1084.907627,51,49.42114,-28.26156,-1084.907627
