#{"t_start": 1636778865.2707953, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1085.537033,55,59.617964,-71.917521,-1085.537033
-982.225894,43,60.079585,40.316717,-982.225894
-1057.010149,56,60.63987,-80.074969,-1057.010149
-977.522273,41,61.215462,44.985787,-977.522273
-976.59044,38,61.653148,31.339544,-976.59044
-1082.729093,69,62.397252,-131.679288,-1082.729093
-996.817608,41,62.843542,-0.625302,-996.817608
-972.8731,41,63.418425,34.265721,-972.8731
-1099.831971,51,64.099627,131.900332,-1099.831971
-996.86563,49,64.599197,12.115537,-996.86563
-953.424089,41,65.038656,1044.201035,-953.424089
-963.919278,44,65.527534,10.761889,-963.919278
-1109.578133,58,66.354443,-76.556096,-1109.578133
-1184.693718,75,67.174445,873.920803,-1184.693718
-1192.437157,68,67.984309,-136.418909,-1192.437157
-1102.111628,54,68.717484,10.050094,-1102.111628
-1014.132722,40,69.222425,33.63937,-1014.132722
-1012.522526,45,70.044374,-6.269231,-1012.522526
-1057.349741,59,70.892357,951.290963,-1057.349741
-998.20671,44,71.475642,4.986426,-998.20671
-1039.767924,42,71.980682,13.19861,-1039.767924
-1380.773838,95,73.242553,641.133191,-1380.773838
-1233.226189,70,73.990252,-190.979115,-1233.226189
-1042.219537,49,74.51535,-24.015346,-1042.219537
-1161.38853,64,75.41621,-105.935979,-1161.38853
-1002.020587,44,75.902354,18.150368,-1002.020587
-984.071755,41,76.433658,-4.259849,-984.071755
-1105.828171,57,77.235141,-108.926482,-1105.828171
-992.317142,40,77.978575,28.696409,-992.317142
-978.954406,43,78.598714,76.644693,-978.954406
-1112.532222,63,79.493777,-119.790662,-1112.532222
-1346.322364,92,80.874594,-350.287326,-1346.322364
-1005.534379,45,81.509002,23.964451,-1005.534379
-1003.919434,46,82.147252,-0.255046,-1003.919434
-1030.415881,49,82.853256,968.573823,-1030.415881
-1036.190652,44,83.477357,60.70837,-1036.190652
-1048.688978,57,84.479961,950.366491,-1048.688978
-1048.541199,47,85.19322,109.511357,-1048.541199
-1199.444412,65,87.403083,-76.765586,-1199.444412
-1040.431551,56,88.247382,-77.158084,-1040.431551
-970.648447,54,89.049828,-99.552183,-970.648447
-1164.002499,63,90.001092,-99.584103,-1164.002499
-987.315786,46,90.939884,39.069589,-987.315786
-1085.801932,49,91.685764,19.596534,-1085.801932
-1020.78688,49,92.470758,989.422348,-1020.78688
-1021.56675,42,93.128191,23.141272,-1021.56675
-981.147258,42,94.089246,67.371369,-981.147258
-1103.566848,60,95.103336,-90.37707,-1103.566848
-1321.61591,87,96.505615,762.089145,-1321.61591
-1189.866821,58,97.480185,-95.798336,-1189.866821
-1071.105822,61,98.759546,941.554544,-1071.105822
-1022.420295,41,99.494569,27.689202,-1022.420295
-986.560639,43,100.246685,37.5955,-986.560639
-1030.707169,54,101.292307,989.528488,-1030.707169
-1200.634533,71,102.647421,-187.891077,-1200.634533
-1034.986501,46,103.460455,77.184651,-1034.986501
-965.676919,37,104.154128,36.901682,-965.676919
-1080.538005,50,105.260117,-92.325059,-1080.538005
-1174.564915,74,106.588519,825.32424,-1174.564915
-1126.767765,65,107.683633,-105.89466,-1126.767765
-1002.944669,37,108.529424,55.493452,-1002.944669
-1096.993356,52,109.434115,-51.525519,-1096.993356
-977.528197,37,110.062857,69.923121,-977.528197
-985.128197,43,110.760759,1026.272602,-985.128197
-1029.265262,39,111.380385,95.434065,-1029.265262
-1067.552677,49,112.5628,-83.003275,-1067.552677
-1074.486975,59,113.64402,32.981852,-1074.486975
-1115.400141,62,114.66385,-87.452732,-1115.400141
-1079.987599,53,115.773651,-54.121648,-1079.987599
-984.736573,41,116.414032,13.319558,-984.736573
-1273.802944,81,117.664411,-250.021458,-1273.802944
-1028.227285,50,118.658432,4.192424,-1028.227285
-1091.014688,51,119.484626,-15.736048,-1091.014688
-1034.518199,51,120.238684,18.210371,-1034.518199
-1031.25967,47,121.012515,34.545838,-1031.25967
-1074.298949,58,122.107632,-67.53029,-1074.298949
-1430.901923,102,124.152778,-107.859008,-1430.901923
-1023.570393,56,124.949063,-113.064842,-1023.570393
-983.930365,39,125.712816,-2.261283,-983.930365
-1032.623914,46,126.464008,72.355212,-1032.623914
-1036.045507,46,127.090954,-37.300345,-1036.045507
-1060.84188,67,128.064969,-94.458861,-1060.84188
-999.084982,41,128.838538,36.988607,-999.084982
-1247.935679,76,129.948451,-279.236904,-1247.935679
-986.540342,39,130.481611,67.306453,-986.540342
-989.024441,65,131.409269,-75.646783,-989.024441
-996.27073,45,132.269544,-4.368625,-996.27073
-971.384409,34,132.78132,83.64935,-971.384409
-961.874615,38,133.33609,20.983431,-961.874615
-1160.954981,70,134.401617,907.744262,-1160.954981
-1264.926504,85,135.887752,750.624879,-1264.926504
-1096.385844,48,136.584069,-19.00505,-1096.385844
-1037.683578,55,137.368498,-68.614119,-1037.683578
-1121.916644,52,138.333565,-10.442911,-1121.916644
-999.311563,44,139.001045,1013.432647,-999.311563
-1120.074043,57,139.843641,-60.761029,-1120.074043
-1014.517806,43,140.489372,-10.060893,-1014.517806
