#{"t_start": 1636778915.1445913, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1126.142696,58,9.773952,-106.428623,-1126.142696
-1032.613563,44,10.246708,75.583867,-1032.613563
-977.09637,41,10.648146,30.335542,-977.09637
-1268.950291,102,11.914363,-348.269094,-1268.950291
-981.272196,44,12.390509,5.239098,-981.272196
-1013.177766,41,12.829488,71.8972,-1013.177766
-1084.845366,51,13.431168,-56.041135,-1084.845366
-1029.766937,40,14.075354,92.718078,-1029.766937
-1011.174077,42,14.516513,62.574924,-1011.174077
-1175.228316,63,15.178921,-131.630726,-1175.228316
-961.249563,39,15.60795,44.347921,-961.249563
-1038.506854,44,16.24102,28.834984,-1038.506854
-1035.79281,50,16.835351,13.545523,-1035.79281
-1018.593524,41,17.277471,22.457309,-1018.593524
-1081.95318,49,17.839616,-33.571085,-1081.95318
-1045.054433,55,18.571871,-41.157603,-1045.054433
-1163.5919,61,19.365249,-169.804628,-1163.5919
-1322.857332,82,20.690264,-203.846015,-1322.857332
-1273.236095,83,21.833395,-271.645136,-1273.236095
-1147.760833,67,22.741929,-146.679307,-1147.760833
-1099.724419,59,23.437594,944.011191,-1099.724419
-1174.249899,66,24.144801,-100.53207,-1174.249899
-980.298564,67,24.877563,875.383656,-980.298564
-1158.780408,58,25.711437,-66.821548,-1158.780408
-1098.252112,63,26.442705,-91.6471,-1098.252112
-1025.941309,52,27.194813,996.11221,-1025.941309
-975.215121,43,27.801608,-13.107403,-975.215121
-1274.675651,83,29.190349,807.738219,-1274.675651
-1192.432375,73,30.173396,840.026688,-1192.432375
-1098.80177,56,31.067325,-133.386815,-1098.80177
-966.378493,45,31.701301,-24.930066,-966.378493
-966.743361,44,32.309503,-40.06923,-966.743361
-1067.737235,51,33.047995,-45.690852,-1067.737235
-1041.089968,42,33.670794,23.573819,-1041.089968
-1075.459845,46,34.493641,41.951053,-1075.459845
-962.538398,87,35.868721,734.916043,-962.538398
-1058.545533,51,37.829517,7.208527,-1058.545533
-1004.797598,38,38.372782,38.097301,-1004.797598
-1162.275944,63,39.316979,-130.846377,-1162.275944
-1039.8844,41,39.914713,80.706307,-1039.8844
-1083.424551,50,40.91505,-9.516724,-1083.424551
-1095.982533,53,41.730755,-26.913672,-1095.982533
-977.901117,42,42.398978,7.273472,-977.901117
-1027.365025,46,43.121082,-39.284655,-1027.365025
-1294.872737,67,44.496375,-120.185647,-1294.872737
-1094.058757,57,45.439268,78.742846,-1094.058757
-903.002438,56,46.353314,982.331009,-903.002438
-1075.624597,57,47.305212,-43.749523,-1075.624597
-1025.297253,55,48.473052,938.523613,-1025.297253
-1029.186617,48,49.325555,-8.398583,-1029.186617
-1040.655932,50,50.202736,22.38813,-1040.655932
-1062.360999,46,50.979105,14.059851,-1062.360999
-1038.822719,56,52.159884,-18.707915,-1038.822719
-1048.97661,50,53.071934,-97.117248,-1048.97661
-1318.162645,83,54.55537,-234.757005,-1318.162645
-1000.977929,46,55.651389,11.244946,-1000.977929
-1239.158272,73,56.916852,-215.132525,-1239.158272
-1018.829875,49,57.731195,-39.120977,-1018.829875
-1143.948491,62,59.048064,-98.56976,-1143.948491
-1020.464984,44,59.792288,19.698422,-1020.464984
-1142.506182,68,60.908948,-138.635401,-1142.506182
-952.841357,43,61.609863,-14.853516,-952.841357
-951.329884,43,62.661999,38.689128,-951.329884
-973.615861,38,63.391764,56.671051,-973.615861
-1074.205966,51,64.254161,-52.709755,-1074.205966
-1098.975246,61,65.432055,934.725117,-1098.975246
-986.31461,48,66.263329,-23.641082,-986.31461
-1093.230647,49,67.046741,97.916388,-1093.230647
-1007.677086,62,67.980105,7.165773,-1007.677086
-1119.949797,62,69.209907,-103.11997,-1119.949797
-1057.716228,46,69.910536,48.507638,-1057.716228
-1096.924487,57,70.753069,-136.06122,-1096.924487
-1030.864998,49,71.59689,-30.125008,-1030.864998
-1325.145367,84,73.154689,-220.29502,-1325.145367
-1075.021901,51,74.311105,-48.059056,-1075.021901
-1241.582968,72,75.355882,-151.8951,-1241.582968
-1117.234964,58,76.460579,-52.418293,-1117.234964
-1020.847739,36,76.940486,58.632549,-1020.847739
-1454.326184,115,78.621557,566.807277,-1454.326184
-1021.581687,49,79.495568,-8.375649,-1021.581687
-983.053745,40,80.090225,-20.826092,-983.053745
-1072.590361,47,80.749735,-44.915682,-1072.590361
-1180.538948,60,81.623234,-103.474455,-1180.538948
-1026.793173,38,82.338981,102.681214,-1026.793173
-1132.76847,56,83.173443,-58.512765,-1132.76847
-954.298236,42,83.803009,6.34491,-954.298236
-997.523021,45,84.489293,-0.09019,-997.523021
-1117.217637,59,85.587226,-42.962526,-1117.217637
-1029.854971,46,86.25974,79.018706,-1029.854971
-938.586823,54,87.045209,947.639745,-938.586823
-1102.640291,58,87.924815,-49.415765,-1102.640291
-994.249746,45,88.745692,-8.051432,-994.249746
-1094.411062,63,89.705327,-80.730346,-1094.411062
-987.438782,42,90.312493,28.3366,-987.438782
-1124.018655,61,91.405147,-124.349139,-1124.018655
-984.400775,44,92.055185,11.305089,-984.400775
-1167.676095,62,92.977463,-31.370607,-1167.676095
-1229.112834,78,94.317297,-153.060654,-1229.112834
-1171.679657,72,95.427233,894.753711,-1171.679657
-943.035609,37,96.058665,18.349506,-943.035609
-978.78797,52,96.865737,-45.071731,-978.78797
-1213.414024,72,98.162,-210.99512,-1213.414024
-984.344578,46,98.82304,4.460163,-984.344578
-1033.449814,48,99.498672,-24.652309,-1033.449814
-1048.082789,53,100.271119,-27.749384,-1048.082789
-1165.346626,69,101.473908,-188.888994,-1165.346626
-1035.910674,43,102.10224,-19.518522,-1035.910674
447.541997,136,104.15218,-1520.729033,447.541997
-1314.770835,79,105.556688,-13.132102,-1314.770835
-1169.198181,54,106.667609,-44.332873,-1169.198181
-1004.356511,40,107.24073,44.401254,-1004.356511
-1137.46657,68,108.464639,-121.386309,-1137.46657
-1004.577679,40,109.075799,-10.481413,-1004.577679
-1377.783473,106,110.70626,641.069182,-1377.783473
-1122.280913,59,111.653344,-90.157579,-1122.280913
-991.048934,50,112.438245,-46.537549,-991.048934
-1060.704154,51,113.23137,-30.216996,-1060.704154
-1112.005401,62,114.327815,-105.706627,-1112.005401
-1237.922159,74,115.419371,-85.115954,-1237.922159
-1184.529339,67,116.447129,-126.464666,-1184.529339
-1129.448268,60,117.531243,-106.318672,-1129.448268
-1093.437941,51,118.288374,-54.11553,-1093.437941
-1237.295374,77,119.366341,-218.651438,-1237.295374
-1094.446269,61,120.438047,-65.143662,-1094.446269
-1406.442544,100,121.868372,703.437713,-1406.442544
-1030.573107,53,122.680535,-29.303465,-1030.573107
-984.030733,42,123.531843,-5.48133,-984.030733
-1073.1796,51,124.340573,-33.39403,-1073.1796
-975.028511,39,124.945346,66.00205,-975.028511
-1040.372355,55,125.796425,-36.90846,-1040.372355
-951.535145,41,126.616909,11.647033,-951.535145
-931.095631,65,127.738796,-154.410034,-931.095631
-1018.974945,47,128.537571,23.910634,-1018.974945
-1047.696407,46,129.216849,7.711788,-1047.696407
-1058.930845,39,129.825157,93.623149,-1058.930845
-1150.280079,65,131.132687,-111.033582,-1150.280079
-954.770205,38,131.829781,65.572692,-954.770205
-1038.381988,53,132.999053,-45.927143,-1038.381988
-1199.618179,68,134.651487,-120.122437,-1199.618179
-1063.613785,45,135.688387,89.721724,-1063.613785
-1058.090427,52,136.701996,8.248471,-1058.090427
-1079.199132,49,138.014531,-50.824401,-1079.199132
-1070.296346,62,140.069506,901.236815,-1070.296346
-1110.039567,54,141.326583,-49.275728,-1110.039567
-1076.840925,48,142.491506,3.372964,-1076.840925
-1170.631381,68,144.675755,-99.555738,-1170.631381
-1028.558073,46,145.634752,10.954362,-1028.558073
-1244.476162,88,147.617077,-344.815776,-1244.476162
-1246.315088,72,149.230244,-121.585939,-1246.315088
-1104.333085,53,150.413405,126.872383,-1104.333085
-1489.450106,125,153.022357,560.950252,-1489.450106
-1156.991822,71,154.536919,-153.823001,-1156.991822
-1197.174224,76,156.248649,-222.803302,-1197.174224
-1092.890841,49,157.096045,11.851447,-1092.890841
-997.876657,41,157.677282,11.674103,-997.876657
-1138.531125,55,158.524686,-47.808143,-1138.531125
-1073.87848,49,159.470722,3.729449,-1073.87848
-980.30213,37,160.050828,59.242205,-980.30213
-1025.531327,42,160.650817,-24.899032,-1025.531327
-943.956023,40,161.204148,46.143131,-943.956023
-1038.280631,47,161.908294,-46.005066,-1038.280631
-1159.69142,78,163.368626,809.684649,-1159.69142
-1288.070466,86,164.663066,-224.199669,-1288.070466
-1121.803118,65,165.735421,-91.279146,-1121.803118
-948.929321,37,166.433405,92.64082,-948.929321
-1086.917315,58,167.432669,-69.005857,-1086.917315
-968.228178,42,168.060548,62.193,-968.228178
-1162.954988,64,169.058528,-124.451543,-1162.954988
-996.433346,41,169.871785,35.064032,-996.433346
-1069.480309,65,170.861234,-82.353487,-1069.480309
-999.653741,42,171.500111,36.412491,-999.653741
-1182.124078,65,172.52347,-149.603319,-1182.124078
-1091.226994,53,173.534526,-60.348232,-1091.226994
-1032.742056,61,174.476973,-80.118716,-1032.742056
