#{"t_start": 1638351708.983824, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1119.26397,78,2.328407,813.475918,-1119.26397
-1032.107692,39,2.678112,1084.364138,-1032.107692
-1000.107056,45,3.066833,1007.868421,-1000.107056
-1114.649118,64,3.649355,890.279392,-1114.649118
-1042.630573,50,4.09343,980.738394,-1042.630573
-998.324251,42,4.479962,1030.872467,-998.324251
-1059.211307,43,4.847546,1103.927367,-1059.211307
-986.652377,49,5.269275,995.489768,-986.652377
-1099.818684,55,5.765864,1075.756115,-1099.818684
-1338.868284,91,6.566009,671.45048,-1338.868284
-1078.275152,44,6.928119,1119.528927,-1078.275152
-1025.227888,49,7.336741,1002.660543,-1025.227888
-978.183962,43,7.731889,990.144615,-978.183962
-1073.849257,48,8.142825,997.728459,-1073.849257
-1206.92883,76,8.80498,855.154694,-1206.92883
-1150.019618,66,9.347624,802.58375,-1150.019618
-1015.329563,38,9.718699,1055.219718,-1015.329563
-2440.243311,72,10.357785,-399.188176,-2440.243311
-1819.164617,54,10.831457,211.45179,-1819.164617
-1179.597645,62,11.392839,911.958176,-1179.597645
-1012.515026,50,11.842188,955.823369,-1012.515026
-1017.728678,47,12.260068,1092.784427,-1017.728678
-1073.496855,53,12.725681,979.466629,-1073.496855
-1023.014478,46,13.146585,1048.516546,-1023.014478
-1264.576486,69,13.760984,826.632207,-1264.576486
-1080.169427,48,14.177066,995.408207,-1080.169427
-973.12585,38,14.536117,1055.788576,-973.12585
-1001.797941,49,14.976637,983.905849,-1001.797941
-1021.710719,45,15.425569,1028.559278,-1021.710719
-1111.535571,64,16.107087,897.680639,-1111.535571
-1303.485526,79,16.802191,825.143245,-1303.485526
-1062.500245,55,17.285471,914.520646,-1062.500245
-1060.0412,53,17.765164,969.466086,-1060.0412
-1090.691539,58,18.312097,898.07554,-1090.691539
-1049.081955,52,18.809852,939.36958,-1049.081955
-1011.71612,64,19.469339,850.400519,-1011.71612
-1093.898875,56,20.055673,962.832552,-1093.898875
-1360.424352,86,21.329339,743.571828,-1360.424352
-5109.76234,89,22.163581,-3253.418113,-5109.76234
-1322.234295,78,22.944077,930.465191,-1322.234295
-1177.626137,59,23.48368,945.766102,-1177.626137
-1021.376239,53,23.957157,1031.926112,-1021.376239
-1026.244097,53,24.429673,941.454038,-1026.244097
-1014.552984,45,24.846873,1025.094574,-1014.552984
-989.678003,45,25.259132,986.441296,-989.678003
-942.178512,38,25.577245,1053.229767,-942.178512
-1029.200496,48,25.984699,1000.760422,-1029.200496
-1168.413882,60,26.508327,907.604512,-1168.413882
-1465.733432,80,27.214919,559.812611,-1465.733432
-990.677929,38,27.549036,1059.781992,-990.677929
-1062.555227,51,27.981122,929.673052,-1062.555227
-957.046873,39,28.350227,1003.117471,-957.046873
-998.421385,39,28.740567,1058.92681,-998.421385
-1044.270689,56,29.310597,957.18059,-1044.270689
-1008.572079,44,29.758529,992.571004,-1008.572079
-1072.674268,57,30.272732,900.382091,-1072.674268
-1006.193382,46,30.765337,1010.391878,-1006.193382
-1453.164241,37,31.124734,560.877474,-1453.164241
-990.043843,39,31.502926,1082.637201,-990.043843
-1050.158673,42,31.873467,1025.370403,-1050.158673
-1019.494834,50,32.326294,976.475952,-1019.494834
-1087.686788,53,32.86833,963.141379,-1087.686788
-1116.796058,51,33.439124,973.113664,-1116.796058
-972.201324,39,33.839224,1042.313563,-972.201324
-989.655383,39,34.222552,1033.779039,-989.655383
-1017.278146,38,34.627831,1036.27379,-1017.278146
-1110.894349,55,35.127076,896.027987,-1110.894349
-1084.603943,56,35.616941,981.624453,-1084.603943
-995.501396,46,36.03673,1127.854072,-995.501396
-978.965761,38,36.370874,1066.387818,-978.965761
-1091.101738,55,36.872112,958.45153,-1091.101738
-1095.751644,58,37.395387,905.790286,-1095.751644
-1113.815411,60,37.928818,921.268018,-1113.815411
-1074.988295,72,38.586942,865.229113,-1074.988295
-948.838004,38,38.917221,1080.636163,-948.838004
-1008.57198,46,39.333162,1034.319281,-1008.57198
-1254.102738,83,40.359,734.445524,-1254.102738
-1076.374201,55,40.857237,983.820237,-1076.374201
-1070.61749,51,41.335142,967.865711,-1070.61749
-1026.47897,49,41.768004,979.64061,-1026.47897
-2023.52598,51,42.219349,-25.85239,-2023.52598
-1091.940643,61,42.77149,854.458023,-1091.940643
-1176.638933,62,43.321937,1049.450228,-1176.638933
-1107.440832,54,43.786848,928.384225,-1107.440832
-2022.626678,48,44.204593,-27.874085,-2022.626678
-1006.079015,44,44.573528,1003.984201,-1006.079015
-1202.527584,63,45.139167,865.366764,-1202.527584
-1123.294916,58,45.631143,902.57821,-1123.294916
-1016.319632,62,46.152635,916.163866,-1016.319632
-993.360695,41,46.513311,1001.016554,-993.360695
-1055.802934,47,46.920687,941.239326,-1055.802934
-1060.429174,42,47.296368,995.666846,-1060.429174
-993.236873,40,47.62577,994.352578,-993.236873
-962.395038,39,47.947139,1008.452335,-962.395038
-972.383967,44,48.335186,1021.22659,-972.383967
-949.361589,36,48.629462,1084.396437,-949.361589
-1269.000333,72,49.228935,994.509613,-1269.000333
-990.341265,39,49.553838,1018.383865,-990.341265
-1059.260268,46,49.935893,1005.914874,-1059.260268
