#{"t_start": 1638351709.0167093, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1082.202296,55,2.048114,927.191083,-1082.202296
-982.896769,43,2.463917,1040.31822,-982.896769
-1317.432686,59,2.966113,652.370922,-1317.432686
-983.079278,39,3.33271,1057.089925,-983.079278
-991.682076,39,3.671174,1025.361298,-991.682076
-1018.8657,54,4.166182,941.666402,-1018.8657
-1082.922661,71,4.782319,819.305628,-1082.922661
-1106.307904,64,5.340865,900.58683,-1106.307904
-994.987001,60,5.865425,925.241344,-994.987001
-1037.890354,57,6.388339,923.072406,-1037.890354
-964.33378,42,6.739203,1036.027037,-964.33378
-944.295195,39,7.061582,1054.281696,-944.295195
-1050.188416,57,7.56726,973.023707,-1050.188416
-951.646271,36,7.875109,1070.328957,-951.646271
-1069.595132,54,8.336861,916.87776,-1069.595132
-1080.979257,49,8.764307,1037.049366,-1080.979257
-1021.903304,37,9.070297,1063.717481,-1021.903304
-1053.889263,50,9.520977,948.799181,-1053.889263
-1010.633276,53,10.010192,1017.760642,-1010.633276
-1053.635113,52,10.470915,943.742182,-1053.635113
-1021.191887,38,10.795065,1042.307793,-1021.191887
-1094.213124,54,11.287574,907.684644,-1094.213124
-1018.833506,48,11.717626,1076.80973,-1018.833506
-1210.768502,72,12.353668,848.818086,-1210.768502
-1042.01591,50,12.788594,961.816479,-1042.01591
-1004.482863,47,13.217365,1029.193302,-1004.482863
-964.760447,37,13.563565,1025.20946,-964.760447
-1072.166952,55,14.031541,911.994023,-1072.166952
-3844.302117,60,14.582613,-1825.89324,-3844.302117
-1005.343916,50,15.062627,970.629265,-1005.343916
-1307.343527,89,15.982819,706.337463,-1307.343527
-1404.81722,83,16.720475,461.708967,-1404.81722
-960.80797,48,17.147785,1001.864495,-960.80797
-1032.922758,49,17.5926,986.796307,-1032.922758
-4061.276271,56,18.114969,-2060.528427,-4061.276271
-1057.990031,47,18.566968,1045.052749,-1057.990031
-1011.569861,49,19.020085,997.617202,-1011.569861
-1078.773413,50,19.569767,1116.376191,-1078.773413
-1287.177044,77,20.779027,819.49147,-1287.177044
-995.966382,47,21.235824,970.496537,-995.966382
-4437.441029,112,22.283471,-2492.905513,-4437.441029
-1075.089748,83,23.116714,761.135096,-1075.089748
-1005.186222,43,23.499402,1030.90916,-1005.186222
-1134.431866,55,23.99328,986.952396,-1134.431866
-976.501326,52,24.453631,975.679726,-976.501326
-1073.670713,49,24.908406,989.430883,-1073.670713
-958.278369,43,25.296602,1084.151442,-958.278369
-999.685785,42,25.654442,1029.970434,-999.685785
-1010.530757,43,26.022905,1011.372484,-1010.530757
-1278.40832,71,26.627402,830.023548,-1278.40832
-10184.1967,122,27.697227,-8130.045792,-10184.1967
-990.887037,38,28.049298,1046.917486,-990.887037
-1130.112641,63,28.64831,919.638767,-1130.112641
-2639.202621,68,29.347659,-602.019488,-2639.202621
-1023.588186,56,29.886642,905.341054,-1023.588186
-1041.374016,60,30.417006,1084.097697,-1041.374016
-2021.791888,56,31.03235,-80.619504,-2021.791888
-1092.252071,54,31.557869,880.321129,-1092.252071
-984.420066,42,31.943031,1007.093357,-984.420066
-1021.17911,50,32.388849,973.897386,-1021.17911
-1009.975109,38,32.777,1032.891903,-1009.975109
-1393.382599,93,33.78309,681.049477,-1393.382599
-1050.675625,50,34.297055,988.5549,-1050.675625
-1042.870506,52,34.805245,983.810082,-1042.870506
-1210.18746,65,35.398971,1027.181197,-1210.18746
-1007.23091,41,35.757535,972.756886,-1007.23091
-1032.795955,49,36.189678,1034.46079,-1032.795955
-1012.582223,47,36.606769,1016.394015,-1012.582223
-1071.813532,51,37.076464,952.42362,-1071.813532
-1098.462154,58,37.584237,897.374873,-1098.462154
-2446.301697,109,38.575955,-412.245751,-2446.301697
-1116.287854,60,39.098605,939.566695,-1116.287854
-1085.260889,52,39.572238,978.586821,-1085.260889
-2293.964258,55,40.350782,-255.249529,-2293.964258
-1064.977251,49,40.792213,1001.330953,-1064.977251
-1006.8172,48,41.237323,980.381429,-1006.8172
-1277.941936,86,42.004833,793.351894,-1277.941936
-1034.386079,58,42.530728,872.80068,-1034.386079
-961.813279,41,42.89326,995.625667,-961.813279
-1008.931746,44,43.288416,1003.427922,-1008.931746
-1025.502117,44,43.660283,974.041799,-1025.502117
-3728.712921,86,44.390972,-1712.435873,-3728.712921
-1126.40616,55,44.870131,893.210563,-1126.40616
-1033.655395,44,45.254534,953.10333,-1033.655395
-1080.54744,51,45.693613,1024.993433,-1080.54744
-1063.827757,57,46.191963,955.833533,-1063.827757
-1079.162652,57,46.684431,942.851341,-1079.162652
-1083.610201,48,47.100224,1001.503158,-1083.610201
-1105.060987,58,47.597849,895.792468,-1105.060987
-3824.544425,58,48.095374,-1788.858634,-3824.544425
-1061.473097,52,48.519743,962.902137,-1061.473097
-1197.435919,65,49.0715,869.030772,-1197.435919
-1045.688693,55,49.522615,934.498929,-1045.688693
-995.5249,36,49.81435,1068.650972,-995.5249
-2999.730377,43,50.176639,-971.351308,-2999.730377
-1079.611869,50,50.618798,984.512965,-1079.611869
-1056.246022,49,51.03007,981.477966,-1056.246022
-994.793461,44,51.40681,1106.774404,-994.793461
-1140.270621,62,51.919987,961.229202,-1140.270621
-1037.549403,51,52.347384,934.835668,-1037.549403
-1120.661075,69,52.934453,999.127539,-1120.661075
-1132.623845,58,53.43139,1178.00427,-1132.623845
-1000.472078,40,53.779677,1022.62379,-1000.472078
-1073.694344,50,54.215292,956.700552,-1073.694344
-1016.598902,44,54.572426,978.026027,-1016.598902
-1019.451527,43,54.945835,1052.007308,-1019.451527
-1117.354925,56,55.418922,988.46754,-1117.354925
-1270.405158,69,56.016388,820.639871,-1270.405158
-1260.903179,72,56.664905,862.469099,-1260.903179
-1031.749882,49,57.109316,989.262138,-1031.749882
-1002.965147,47,57.518096,983.814494,-1002.965147
-1068.642084,51,58.21075,981.211225,-1068.642084
-1006.967211,38,58.537486,1030.687996,-1006.967211
-1131.798698,59,59.068786,869.332564,-1131.798698
-974.899794,36,59.385068,1031.801708,-974.899794
-1786.974241,51,59.861469,215.186147,-1786.974241
