#{"t_start": 1638351709.0385642, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-948.436173,39,1.869283,1016.063411,-948.436173
-963.815863,36,2.222153,1065.168553,-963.815863
-1150.171691,50,2.666894,1001.897957,-1150.171691
-1045.510536,39,3.012341,1073.390887,-1045.510536
-1911.458418,86,3.785897,50.577672,-1911.458418
-1102.50956,57,4.298415,898.048584,-1102.50956
-3959.549368,42,4.665595,-1946.453421,-3959.549368
-1068.827979,49,5.093127,977.923493,-1068.827979
-1187.327601,71,5.720229,786.658086,-1187.327601
-1092.667009,55,6.218963,930.256302,-1092.667009
-1091.421854,54,6.678995,945.574117,-1091.421854
-957.879147,39,6.9901,1062.860995,-957.879147
-1001.987563,45,7.396385,994.567968,-1001.987563
-1123.30889,54,7.864102,974.445167,-1123.30889
-1010.424908,46,8.262595,1011.085614,-1010.424908
-1000.807584,48,8.681935,994.031448,-1000.807584
-1116.681914,64,9.204702,900.189529,-1116.681914
-975.455281,37,9.554902,1098.226203,-975.455281
-1048.151439,55,10.065198,925.434036,-1048.151439
-1022.084642,41,10.418132,1092.173631,-1022.084642
-1058.632718,53,10.889377,1018.378594,-1058.632718
-1120.395852,65,11.46765,906.670554,-1120.395852
-1015.024016,44,11.86268,964.654137,-1015.024016
-1053.889312,44,12.252615,995.799364,-1053.889312
-1183.846046,76,12.923718,813.777809,-1183.846046
-964.204097,42,13.313605,1029.631593,-964.204097
-966.808156,47,13.725569,972.63601,-966.808156
-4001.62389,87,14.515123,-2003.406033,-4001.62389
-1018.48693,42,14.887171,1000.341912,-1018.48693
-1187.685211,69,15.601957,909.511142,-1187.685211
-1010.632559,44,16.061765,994.746897,-1010.632559
-1035.856565,44,16.451154,996.987172,-1035.856565
-1192.740711,70,17.057806,850.072226,-1192.740711
-1065.317423,50,17.513472,1063.49486,-1065.317423
-1009.756311,50,17.974853,979.852787,-1009.756311
-1011.689134,50,18.454718,972.988801,-1011.689134
-1038.018433,40,18.82406,1049.315845,-1038.018433
-1204.03611,68,19.543012,891.243752,-1204.03611
-1055.491364,49,20.056755,959.731753,-1055.491364
-1047.987739,52,20.989371,955.630489,-1047.987739
-983.851347,39,21.360658,1024.557875,-983.851347
-1070.748339,57,21.896933,951.40442,-1070.748339
-1057.154806,45,22.320084,994.13377,-1057.154806
-993.80772,44,22.786715,1011.952214,-993.80772
-1028.689223,50,23.24496,984.135907,-1028.689223
-1038.599009,55,23.737899,942.740424,-1038.599009
-1332.414197,93,24.573064,728.856737,-1332.414197
-1065.728794,57,25.097935,896.629868,-1065.728794
-1036.367801,44,25.475958,1020.161915,-1036.367801
-960.554127,54,25.934579,927.486463,-960.554127
-4120.718563,65,26.503996,-2117.000207,-4120.718563
-1018.24279,49,26.926374,1029.299774,-1018.24279
-1044.688615,53,27.412967,912.425749,-1044.688615
-1113.600646,50,27.826423,915.580568,-1113.600646
-972.047322,45,28.249096,987.830876,-972.047322
-989.51379,44,28.688278,1023.007334,-989.51379
-1066.516387,46,29.146328,961.936994,-1066.516387
-950.61773,44,29.609629,997.263604,-950.61773
-2455.384925,80,30.316181,-424.836439,-2455.384925
-1076.604704,47,30.836893,1010.841087,-1076.604704
-1111.9674,63,31.455417,971.662411,-1111.9674
-986.387806,43,31.832782,1040.989292,-986.387806
-1071.829077,52,32.307055,1087.093058,-1071.829077
-994.190513,48,32.804572,966.457959,-994.190513
-3866.148773,67,33.537498,-1849.615083,-3866.148773
-1061.848446,43,33.97985,1023.17163,-1061.848446
-1101.133555,61,34.593579,898.539325,-1101.133555
-1263.375415,77,35.302337,706.02064,-1263.375415
