#{"t_start": 1638351708.9879344, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1288.490738,54,2.061892,711.265039,-1288.490738
-1069.377539,53,2.570451,997.458437,-1069.377539
-995.29308,42,2.923663,1027.415139,-995.29308
-1068.472628,50,3.389605,929.061004,-1068.472628
-994.012531,40,3.740397,1001.563022,-994.012531
-1269.917824,76,4.42323,815.76399,-1269.917824
-4231.665093,115,5.432737,-2105.443303,-4231.665093
-978.060849,46,5.825742,1055.949857,-978.060849
-1027.996823,53,6.314369,932.404211,-1027.996823
-1076.58856,56,6.784158,920.989852,-1076.58856
-980.575655,40,7.118546,1068.714099,-980.575655
-967.966609,40,7.474988,1032.680179,-967.966609
-1006.425633,39,7.807593,1042.509659,-1006.425633
-1067.857167,56,8.294043,928.33903,-1067.857167
-3006.991269,86,9.014864,-940.682155,-3006.991269
-994.362431,43,9.38317,1008.781207,-994.362431
-4919.521838,58,9.931197,-3058.625678,-4919.521838
-1054.939531,53,10.403225,942.235234,-1054.939531
-1262.858064,74,11.064592,945.263733,-1262.858064
-1107.408685,62,11.610217,907.522584,-1107.408685
-989.121195,42,11.994204,1009.88412,-989.121195
-1010.869128,43,12.372153,997.261877,-1010.869128
-1033.384843,45,12.767312,956.999774,-1033.384843
-1028.586284,49,13.209137,960.490015,-1028.586284
-990.001756,46,13.630849,980.865908,-990.001756
-1008.955896,40,13.968815,1091.514296,-1008.955896
-1113.977202,61,14.535974,914.641338,-1113.977202
-1075.777563,52,15.005274,985.691728,-1075.777563
-1207.689822,67,15.70597,958.061733,-1207.689822
-1023.724683,47,16.18677,973.70075,-1023.724683
-1017.10911,43,16.56012,1119.204978,-1017.10911
-973.89903,38,16.891574,1116.891785,-973.89903
-1121.13588,64,17.445919,871.760499,-1121.13588
-1056.197408,52,17.937631,928.702622,-1056.197408
-8283.1587,92,18.809687,-6261.64287,-8283.1587
-1163.264154,70,19.54322,883.016406,-1163.264154
-1092.463557,57,20.142702,1043.796763,-1092.463557
-1083.589797,51,21.061191,919.940575,-1083.589797
-1238.486473,71,21.729178,752.160769,-1238.486473
-1096.568804,54,22.238862,957.786738,-1096.568804
-2235.958787,80,23.031288,-217.259136,-2235.958787
-4604.762518,64,23.613811,-2603.89429,-4604.762518
-1003.940074,47,24.040504,972.396555,-1003.940074
-1184.337039,71,24.680865,818.334967,-1184.337039
-1001.809913,41,25.061585,1019.787862,-1001.809913
-1010.540673,46,25.455655,1035.280933,-1010.540673
-947.134393,39,25.788941,1027.449671,-947.134393
-1037.269875,48,26.194336,948.78851,-1037.269875
-995.862234,42,26.573674,1010.270172,-995.862234
-975.757066,38,26.889675,1052.844254,-975.757066
-1032.115978,45,27.30633,1127.378839,-1032.115978
-1047.891189,50,27.725248,905.291276,-1047.891189
-1047.487557,46,28.15784,1100.445059,-1047.487557
-1134.076934,65,28.798965,884.268096,-1134.076934
-1059.28425,50,29.293715,983.564994,-1059.28425
-1325.170502,76,30.020787,757.58496,-1325.170502
-1011.043368,44,30.406816,995.822655,-1011.043368
-1221.897596,58,31.038665,899.160512,-1221.897596
-1147.451971,58,31.606988,1022.338565,-1147.451971
-974.35332,34,31.906765,1069.158009,-974.35332
-1078.310415,47,32.327612,1034.13743,-1078.310415
-1108.321003,63,32.976462,1061.639877,-1108.321003
-980.124411,52,33.555936,938.533065,-980.124411
-958.441957,42,33.992065,1112.945981,-958.441957
-975.228394,41,34.416124,1010.614384,-975.228394
-1113.868602,64,35.015766,896.812136,-1113.868602
-1036.040464,45,35.426178,1040.994148,-1036.040464
-1029.808228,46,35.83064,1033.480169,-1029.808228
-2670.318366,73,36.478183,-622.225709,-2670.318366
-1064.677553,46,36.894115,948.692334,-1064.677553
-1055.019542,53,37.36631,992.070896,-1055.019542
-1050.023967,52,37.826198,990.851721,-1050.023967
-1177.324884,66,38.438377,839.819652,-1177.324884
-1056.829208,45,38.827635,958.59729,-1056.829208
-1149.923217,60,39.370597,935.562543,-1149.923217
-971.342332,41,40.004323,1035.263296,-971.342332
-1542.706934,54,40.511875,469.206963,-1542.706934
-1033.5776,51,40.967367,999.167262,-1033.5776
-1086.722562,59,41.49784,916.538356,-1086.722562
-1075.991843,49,41.942298,966.875928,-1075.991843
-1057.536708,49,42.38934,981.499524,-1057.536708
-1050.59439,46,42.801105,990.410504,-1050.59439
-974.177518,53,43.26827,962.289937,-974.177518
-1071.421712,49,43.686974,994.693671,-1071.421712
-1084.509046,55,44.168832,933.829374,-1084.509046
-1111.332846,57,44.654679,888.387722,-1111.332846
-974.318343,42,45.016901,992.124411,-974.318343
-1184.407753,66,45.593988,885.402183,-1184.407753
-1161.008311,57,46.072944,985.372363,-1161.008311
-1138.632117,54,46.552581,927.220506,-1138.632117
-961.74042,47,46.949966,983.730108,-961.74042
-1054.502894,49,47.39067,975.98564,-1054.502894
-1002.46421,38,47.709676,1125.583802,-1002.46421
-1106.58206,59,48.208677,954.325072,-1106.58206
-927.07416,50,48.623195,997.426925,-927.07416
-1186.623434,74,49.235573,837.4357,-1186.623434
-961.341914,40,49.566456,1091.292066,-961.341914
-1018.235074,45,49.939959,996.727565,-1018.235074
-1240.91197,72,50.560587,824.46505,-1240.91197
-1030.279746,43,50.919017,1033.283722,-1030.279746
-1463.588957,55,51.387008,442.441326,-1463.588957
-1086.932347,47,51.781067,982.482246,-1086.932347
-959.833314,38,52.09692,1013.024885,-959.833314
-979.31349,39,52.423466,1017.882616,-979.31349
-1088.350147,54,52.885014,993.710322,-1088.350147
-1019.571842,48,53.301372,977.371461,-1019.571842
-1207.895879,65,53.854828,874.922483,-1207.895879
-1101.553397,65,54.41804,864.523341,-1101.553397
-1039.339276,63,54.950268,915.576998,-1039.339276
-1009.083242,41,55.287642,1011.029087,-1009.083242
-1158.90153,62,55.827543,871.054364,-1158.90153
-980.161924,43,56.212904,976.736994,-980.161924
-1007.809716,45,56.611242,988.20584,-1007.809716
-1121.742019,55,57.110903,1023.461127,-1121.742019
-1030.692522,45,57.502074,1038.078547,-1030.692522
-999.821385,44,58.124847,1038.571912,-999.821385
-1059.979559,53,58.594768,967.151492,-1059.979559
-1048.151482,43,58.98171,1052.115273,-1048.151482
-1007.515024,45,59.37415,1102.773542,-1007.515024
-985.353271,41,59.7613,1029.178767,-985.353271
-1043.319455,48,60.21195,1007.016096,-1043.319455
-1026.728901,40,60.56409,995.419507,-1026.728901
-1067.91886,48,61.006264,975.881563,-1067.91886
-1273.530873,82,61.753792,703.332222,-1273.530873
-982.78062,54,62.239195,941.197138,-982.78062
-970.29235,40,62.586474,1022.052478,-970.29235
-1047.979892,53,63.095137,1015.791299,-1047.979892
-1218.33304,83,63.82887,717.354795,-1218.33304
-6204.021788,77,64.531687,-4166.19876,-6204.021788
-1036.623552,50,64.97635,959.783148,-1036.623552
-5098.584629,113,66.005456,-3184.763094,-5098.584629
-959.182995,38,66.369327,1004.197482,-959.182995
-1037.71302,49,66.787959,1171.160449,-1037.71302
-962.353687,40,67.132231,1021.732122,-962.353687
-1078.398546,45,67.521358,1065.378187,-1078.398546
-1061.244696,54,68.000873,938.932891,-1061.244696
-1003.437289,39,68.337884,1031.563791,-1003.437289
-987.074368,44,68.710444,1016.123466,-987.074368
-1091.259684,50,69.142733,933.416996,-1091.259684
-1143.889698,62,69.669636,895.423875,-1143.889698
-1126.395375,64,70.2392,886.981637,-1126.395375
-1119.943336,54,70.720921,984.803263,-1119.943336
-946.258194,40,71.07285,987.448539,-946.258194
-926.129501,50,71.518827,975.647756,-926.129501
-986.922238,45,71.891678,1017.631538,-986.922238
-1146.681911,55,72.381182,926.600469,-1146.681911
-1000.114419,65,72.916103,913.029754,-1000.114419
-3005.823929,86,73.73174,-949.808532,-3005.823929
-1088.871357,49,74.215871,994.203346,-1088.871357
-1040.449965,51,74.702295,942.48439,-1040.449965
-1026.739948,41,75.109628,1008.280743,-1026.739948
-1048.609899,48,75.537349,945.078096,-1048.609899
-1079.531907,57,76.032352,959.710931,-1079.531907
-1060.750751,50,76.887712,1001.738479,-1060.750751
-1157.222733,54,77.733312,1065.367183,-1157.222733
-966.504777,37,78.374116,1056.918288,-966.504777
-4817.34645,102,80.024729,-2829.040525,-4817.34645
-1181.922243,61,80.908878,868.840911,-1181.922243
-1026.728191,46,81.761735,971.646377,-1026.728191
-1063.82118,56,82.476047,918.98664,-1063.82118
-1062.339029,52,83.071498,932.273227,-1062.339029
-1028.694085,45,84.007308,966.139368,-1028.694085
-994.790095,41,84.409806,1060.939395,-994.790095
-950.983373,39,84.789984,1030.671471,-950.983373
-1076.599046,59,85.441112,958.397265,-1076.599046
-1165.705297,63,86.125776,914.169992,-1165.705297
-1569.678224,65,86.840589,421.585281,-1569.678224
-2555.820494,92,87.776041,-531.689254,-2555.820494
-1113.763593,52,88.322911,992.421168,-1113.763593
-1020.739471,70,89.045286,866.135496,-1020.739471
-959.145288,38,89.430026,1044.688005,-959.145288
-995.740368,40,89.858201,1019.161892,-995.740368
-1022.069556,47,90.349788,1031.86982,-1022.069556
-1062.403925,42,90.777646,1091.738088,-1062.403925
-1100.903304,63,91.451738,899.973393,-1100.903304
-1771.925129,59,92.058411,155.501599,-1771.925129
-971.407209,38,92.451864,1034.241705,-971.407209
-2283.48328,90,93.391911,-268.487906,-2283.48328
-1021.733528,40,93.788489,1011.122571,-1021.733528
-960.952649,42,94.19854,985.110325,-960.952649
-1003.661002,58,94.750224,959.765127,-1003.661002
-1096.615742,54,95.272318,970.448701,-1096.615742
-1017.12855,50,95.750581,966.578327,-1017.12855
-1125.011149,64,96.417593,890.840477,-1125.011149
-1080.839946,72,97.153856,844.661944,-1080.839946
-1040.357914,47,97.61001,926.51342,-1040.357914
-1037.41069,49,98.094877,929.001441,-1037.41069
-1015.702536,49,98.559001,959.079256,-1015.702536
-1055.355468,51,99.061481,977.706264,-1055.355468
-1013.247765,48,99.523442,977.261774,-1013.247765
-1198.749612,73,100.500741,851.712188,-1198.749612
-1149.342682,55,101.036784,953.643161,-1149.342682
-1083.580719,49,101.517819,934.650975,-1083.580719
-1957.840988,42,101.921247,29.011313,-1957.840988
-999.402894,47,102.400313,1018.101259,-999.402894
-1163.939056,53,102.928527,1051.953362,-1163.939056
-2466.260062,41,103.357896,-436.807258,-2466.260062
-1052.247274,48,103.840466,991.28019,-1052.247274
-998.333176,45,104.29111,1011.792068,-998.333176
-1160.873232,68,105.078971,1013.303716,-1160.873232
-1011.478607,47,105.617806,1004.169917,-1011.478607
-943.002066,49,106.193805,1023.734168,-943.002066
-1622.298906,63,107.2428,399.795079,-1622.298906
-1042.737692,52,107.994177,970.190052,-1042.737692
-1048.369097,42,108.540997,1020.869979,-1048.369097
-1257.727634,73,109.908632,1025.546731,-1257.727634
-1644.502715,56,110.605376,380.454865,-1644.502715
-1180.114946,60,111.298441,1109.411067,-1180.114946
-995.233484,47,111.820822,998.809826,-995.233484
-1007.238628,41,112.421398,1077.801739,-1007.238628
-1045.373155,47,113.082778,974.89962,-1045.373155
-960.083207,38,113.615761,1023.556774,-960.083207
-1057.960261,43,114.133503,1023.644764,-1057.960261
-1165.181721,59,114.857108,951.821703,-1165.181721
-1096.506935,47,115.421871,1074.11462,-1096.506935
-1103.823185,51,116.004034,1037.444407,-1103.823185
-1016.023224,48,116.578405,971.008096,-1016.023224
-1145.428145,56,117.211602,1084.742735,-1145.428145
-1186.99519,65,117.95008,880.071023,-1186.99519
-1093.405279,58,118.607767,926.44579,-1093.405279
-1689.39964,47,119.189999,242.897921,-1689.39964
-1387.597406,84,120.231835,684.814174,-1387.597406
-1229.635983,83,121.211964,720.222929,-1229.635983
-1150.432297,56,121.87277,1124.767824,-1150.432297
-1070.202006,56,122.544083,893.684148,-1070.202006
-1207.391711,92,123.605637,649.089757,-1207.391711
-1187.663613,63,124.334808,931.144073,-1187.663613
-1092.593475,48,124.925922,1018.326636,-1092.593475
-1089.434,51,126.016156,964.624868,-1089.434
-1131.067923,50,126.676472,929.744902,-1131.067923
-1094.118546,49,127.369124,968.620468,-1094.118546
-1141.186703,62,128.169281,815.262275,-1141.186703
-1066.455028,50,128.737086,969.064239,-1066.455028
-1137.927814,74,129.625837,853.59842,-1137.927814
-1308.561705,94,130.792983,695.809731,-1308.561705
-1149.801935,63,131.563249,887.532848,-1149.801935
-1092.215535,57,132.331168,888.346716,-1092.215535
-961.313552,54,132.988921,943.135765,-961.313552
-1215.412892,80,134.070734,791.768217,-1215.412892
-1058.142317,39,134.540828,1075.269853,-1058.142317
-984.749994,42,135.066933,1047.81145,-984.749994
-1120.02033,65,135.865412,891.581065,-1120.02033
-940.198028,40,136.353104,1032.457071,-940.198028
-1027.35429,42,136.878415,1046.637013,-1027.35429
-980.921788,39,137.360414,1013.082668,-980.921788
-1035.888357,52,138.078962,996.934864,-1035.888357
-950.69026,39,138.564885,1086.086045,-950.69026
-1002.331645,38,138.978015,1002.515027,-1002.331645
-1171.530157,70,139.840522,866.515003,-1171.530157
-1104.48514,56,140.573956,948.606199,-1104.48514
-977.981368,50,141.24213,987.857759,-977.981368
-1150.865744,62,142.328623,910.596136,-1150.865744
-1154.913473,60,143.208178,883.681959,-1154.913473
-1017.339106,78,144.278935,778.905993,-1017.339106
-1044.184087,47,144.895221,990.162281,-1044.184087
-1168.912176,65,145.697657,928.253971,-1168.912176
-1115.891057,55,146.35427,914.25488,-1115.891057
-1651.617447,51,146.981939,234.208745,-1651.617447
-1071.724468,51,147.572113,996.525608,-1071.724468
-1162.955464,73,148.390181,815.686809,-1162.955464
-1105.096346,59,149.0403,944.562674,-1105.096346
-1017.259493,39,149.43328,1091.169664,-1017.259493
-1114.419916,52,149.975176,972.040849,-1114.419916
-1026.173862,54,150.566331,846.689259,-1026.173862
-1101.932943,55,151.187656,890.635458,-1101.932943
-1221.855728,66,152.306002,939.435268,-1221.855728
-3451.925713,46,152.895415,-1491.734544,-3451.925713
-1053.142624,52,153.470273,1015.574,-1053.142624
-1201.302303,72,154.358538,818.179019,-1201.302303
-1038.058517,65,155.106509,836.100839,-1038.058517
-1077.428378,53,155.738435,963.607952,-1077.428378
-1181.934478,74,156.615123,818.344107,-1181.934478
-1806.619407,57,157.267225,185.523986,-1806.619407
-1102.198813,62,157.99579,923.76755,-1102.198813
-1262.65234,70,158.863528,815.996699,-1262.65234
-1247.977442,81,159.870502,793.566124,-1247.977442
-1141.653914,53,160.525682,1062.732908,-1141.653914
-1162.726999,64,161.317685,904.010698,-1162.726999
-1267.882004,48,161.88151,761.049724,-1267.882004
-1101.210321,67,162.663801,880.993815,-1101.210321
-1082.204033,50,163.246159,953.212063,-1082.204033
-1081.715162,51,163.825538,995.796142,-1081.715162
-1192.315277,61,164.514107,917.456413,-1192.315277
-3229.058975,84,165.421668,-1227.193647,-3229.058975
-1081.758489,57,166.011468,923.813427,-1081.758489
-1099.142246,59,166.650039,912.480769,-1099.142246
-980.038813,44,167.151989,1004.575507,-980.038813
-1015.080131,46,167.659177,1018.367508,-1015.080131
-1260.060983,83,168.729352,757.870773,-1260.060983
-1064.096919,57,169.328764,903.643793,-1064.096919
-1277.389644,71,170.096058,944.195166,-1277.389644
-1170.100193,68,170.808385,852.546266,-1170.100193
-17025.393319,128,172.16401,-15012.096798,-17025.393319
-1096.832239,56,172.748833,920.573824,-1096.832239
-1085.76755,46,173.232042,961.960578,-1085.76755
-1720.012526,64,173.934819,139.609146,-1720.012526
-936.906408,55,174.537001,943.239783,-936.906408
-1034.855059,49,175.404521,950.928888,-1034.855059
-1004.803532,53,175.978654,1003.054565,-1004.803532
-1002.993909,49,176.554137,1050.917937,-1002.993909
-1396.869819,94,177.679156,796.941612,-1396.869819
-1254.220965,85,178.654758,741.558031,-1254.220965
-1035.401107,50,179.200704,928.035927,-1035.401107
-1035.805938,49,179.752431,993.859873,-1035.805938
-1037.679843,55,180.374835,931.877044,-1037.679843
-1150.375563,63,181.070952,896.241745,-1150.375563
-1048.823616,45,181.582522,960.752184,-1048.823616
-1004.673082,49,182.132072,951.933852,-1004.673082
-1209.31553,68,182.861298,818.627201,-1209.31553
-936.880767,44,183.377259,983.618101,-936.880767
-956.46482,61,184.085817,907.499508,-956.46482
-1121.47335,54,184.689155,890.760121,-1121.47335
-1093.734229,58,185.305359,931.284922,-1093.734229
-947.529075,43,185.783411,1008.334956,-947.529075
-1074.207494,50,186.33871,962.784447,-1074.207494
-1122.491211,62,187.012911,900.054434,-1122.491211
-1157.84933,55,187.602766,908.939491,-1157.84933
-5160.382901,66,188.31951,-3098.986693,-5160.382901
-1088.551295,61,188.934654,922.838945,-1088.551295
-1055.388129,47,189.441542,948.639792,-1055.388129
-1000.768969,51,189.97205,994.754019,-1000.768969
-1233.4221,73,190.757402,864.309428,-1233.4221
-1196.243215,57,191.396607,853.957011,-1196.243215
-2247.550338,84,192.294503,-232.603934,-2247.550338
-1093.867304,55,192.843025,940.325638,-1093.867304
-1031.394654,62,193.481304,873.948512,-1031.394654
-1082.181923,60,194.09945,922.951802,-1082.181923
-1090.497074,55,194.663486,936.925415,-1090.497074
-998.822503,58,195.292607,939.324179,-998.822503
-1026.845527,63,195.943363,900.258591,-1026.845527
-1165.779751,62,196.607742,928.26814,-1165.779751
-991.073116,47,197.12237,1015.039355,-991.073116
-1133.396705,59,198.056364,926.093194,-1133.396705
-1141.723992,61,198.742031,894.103712,-1141.723992
-1046.803138,45,199.241776,989.767277,-1046.803138
