#{"t_start": 1635374596.7706015, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1015.582456,41,60.389815,46.896299,-1015.582456
-1387.496529,93,61.940773,-295.774379,-1387.496529
-963.714227,59,62.903925,-81.195305,-963.714227
-961.543715,44,63.656496,31.756518,-961.543715
-1006.863844,48,64.461277,-29.56964,-1006.863844
-1070.128057,56,65.445164,-135.705171,-1070.128057
-993.852491,40,66.144554,3.55996,-993.852491
-1074.849875,56,67.143687,-66.006353,-1074.849875
-1148.603148,56,68.280633,-138.052081,-1148.603148
-1064.753305,56,69.228802,-89.424014,-1064.753305
-1053.450563,41,69.887897,-13.937909,-1053.450563
-941.43233,36,70.486645,75.268312,-941.43233
-1212.706127,70,71.628719,-166.249038,-1212.706127
-970.316836,43,72.267162,7.676139,-970.316836
-906.955091,82,73.610598,-231.028304,-906.955091
-1163.404612,69,74.737974,-118.755222,-1163.404612
-934.439653,34,75.355538,66.651461,-934.439653
-1147.409568,69,76.546493,836.547696,-1147.409568
-1132.876945,63,77.583081,-91.567378,-1132.876945
-1068.499562,59,78.531985,-51.04399,-1068.499562
-1235.759453,77,79.831244,-266.371454,-1235.759453
-1022.554325,49,80.654268,2.990661,-1022.554325
-1064.135792,51,81.514073,-51.275047,-1064.135792
-977.009544,40,82.205746,50.0753,-977.009544
-1122.474137,48,82.964318,-20.09037,-1122.474137
-1002.03157,45,83.658229,26.800723,-1002.03157
-1051.689139,48,84.390088,-28.286548,-1051.689139
-1110.524953,57,85.266554,-43.079343,-1110.524953
-1395.114495,100,86.854868,644.065443,-1395.114495
-1225.990485,67,87.895634,-185.38185,-1225.990485
-1053.71957,55,88.763959,-62.579622,-1053.71957
-1454.677923,110,90.540615,572.531832,-1454.677923
-1151.444311,60,91.492013,-104.836203,-1151.444311
-1063.181035,49,92.23702,-31.205284,-1063.181035
-1209.396009,61,93.175355,-19.487387,-1209.396009
-1038.362712,49,94.996994,-32.794245,-1038.362712
-1073.247632,52,96.319278,-84.528657,-1073.247632
-1171.535844,62,97.704335,-102.217988,-1171.535844
-1054.572696,55,98.799035,-54.770263,-1054.572696
-1071.011688,58,99.976152,-77.336003,-1071.011688
-1008.709634,41,100.753296,118.686901,-1008.709634
-1222.068501,72,102.210424,-202.544721,-1222.068501
-1350.510723,82,103.729773,-286.163547,-1350.510723
-961.267287,42,104.528518,21.15187,-961.267287
-933.184296,41,105.254146,25.302329,-933.184296
-1005.948308,51,106.287984,-19.244703,-1005.948308
-1093.72775,56,107.368362,-48.186544,-1093.72775
