#{"t_start": 1638323069.1458957, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1418.435483,50,1.389544,1137.04871,-1418.435483
-1355.93078,66,1.937461,1194.524322,-1355.93078
-1202.984895,36,2.250229,1099.892404,-1202.984895
-1368.994491,47,2.665354,1130.741398,-1368.994491
-1349.276157,58,3.100082,1147.215249,-1349.276157
-1185.843091,38,3.382021,1122.287968,-1185.843091
-1279.592815,54,3.780279,1156.743782,-1279.592815
-1455.236312,66,4.279768,1195.26864,-1455.236312
-1303.330505,59,4.733814,1161.962964,-1303.330505
-1505.470273,70,5.265551,1117.870938,-1505.470273
-1291.112613,42,5.587783,1118.671771,-1291.112613
-1528.205881,67,6.108139,1096.916274,-1528.205881
-1647.575913,74,6.691912,1023.433629,-1647.575913
-1529.020485,81,7.291198,1224.350644,-1529.020485
-1596.534888,84,7.916837,1165.420283,-1596.534888
-1337.154316,46,8.296393,1128.75478,-1337.154316
-1290.003989,43,8.641955,1119.186659,-1290.003989
-1686.841601,80,9.394362,1127.592534,-1686.841601
-1291.163593,41,9.75083,1124.876063,-1291.163593
-1436.673943,60,10.232406,1165.765035,-1436.673943
-1541.977491,60,10.723534,1065.608599,-1541.977491
-1416.10632,50,11.120363,1141.916755,-1416.10632
-1366.704749,50,11.505506,1142.396937,-1366.704749
-1376.801053,52,11.911285,1093.410828,-1376.801053
-1307.990016,45,12.267014,1123.431112,-1307.990016
-1200.012057,38,12.5585,1124.937439,-1200.012057
-1272.914763,55,13.036992,1158.25488,-1272.914763
-1574.258867,74,13.59938,1203.032114,-1574.258867
-1353.147366,53,13.997501,1125.137469,-1353.147366
-1165.877589,38,14.27126,1116.649847,-1165.877589
-1188.204764,36,14.535286,1103.494904,-1188.204764
-1695.318107,82,15.168236,1226.96929,-1695.318107
-1272.642672,45,15.506718,1127.619145,-1272.642672
-1426.64829,58,15.958861,1154.783619,-1426.64829
-1366.345242,50,16.334631,1126.178077,-1366.345242
-1176.500607,45,16.666203,1132.282671,-1176.500607
-1271.268535,40,16.953408,1105.725474,-1271.268535
-1241.808956,37,17.669847,1093.588602,-1241.808956
-1530.051223,87,18.313577,1241.103953,-1530.051223
-1223.878554,68,18.83723,1141.634086,-1223.878554
-1184.930479,58,19.28969,1158.701472,-1184.930479
-1503.312656,58,19.747165,1149.942001,-1503.312656
-1481.929259,59,20.181745,1159.305763,-1481.929259
-1552.136885,63,20.696974,1170.19337,-1552.136885
-1455.922276,66,21.242507,1081.754978,-1455.922276
-1312.817288,43,21.565787,1127.50452,-1312.817288
-1452.685954,64,22.029874,1176.420377,-1452.685954
-1412.638668,61,22.473196,1172.249773,-1412.638668
-1461.120733,53,22.856776,1151.053506,-1461.120733
-1507.762612,64,23.322332,1159.472188,-1507.762612
-1460.497047,59,23.754848,1157.828615,-1460.497047
-1376.902917,49,24.108679,1133.746366,-1376.902917
-1592.36451,69,24.64651,1027.129832,-1592.36451
-1309.671904,59,25.073395,1174.718289,-1309.671904
-1527.610264,68,25.575637,1182.85899,-1527.610264
-1489.408376,58,26.017155,1174.066401,-1489.408376
-1311.585094,63,26.460692,1180.752406,-1311.585094
-1470.886599,69,26.968316,1160.502811,-1470.886599
-1477.866731,69,27.461419,1191.121263,-1477.866731
-1433.689376,57,27.858235,1130.242514,-1433.689376
-1341.1766,52,28.26353,1144.46839,-1341.1766
-1953.961665,106,29.054687,1109.644493,-1953.961665
-1645.484504,72,29.587935,1068.987416,-1645.484504
-1558.768375,75,30.152122,1119.995854,-1558.768375
-1672.89162,87,30.785617,1195.845298,-1672.89162
-1457.114789,54,31.187797,1168.770456,-1457.114789
-1223.984357,42,31.5186,1098.015059,-1223.984357
-1450.314652,59,31.965077,1161.211057,-1450.314652
-1550.657173,65,32.443418,1182.144869,-1550.657173
-1608.386901,75,33.254542,1212.046486,-1608.386901
-1441.513477,58,33.669604,1145.933899,-1441.513477
-1552.439145,77,34.249078,1226.351179,-1552.439145
-1415.08932,59,34.680333,1156.909136,-1415.08932
-1713.727075,91,35.398913,1195.301002,-1713.727075
-1375.8197,59,35.844891,1146.343691,-1375.8197
-1247.557163,45,36.184025,1130.107129,-1247.557163
-1512.320822,67,36.747615,1081.782417,-1512.320822
-1526.016882,63,37.230372,1159.315334,-1526.016882
-1514.492268,67,37.836889,1185.553822,-1514.492268
-1457.153967,52,38.47775,1047.037365,-1457.153967
-1244.425643,58,39.267665,1149.182687,-1244.425643
-1494.719963,59,39.811408,1128.965862,-1494.719963
-1179.512293,44,40.221604,1121.187324,-1179.512293
-1539.940036,65,40.751524,1189.373013,-1539.940036
-1325.589733,50,41.113694,1146.487135,-1325.589733
-1404.42843,58,41.655511,1175.381134,-1404.42843
-1632.009036,68,42.368435,1021.555569,-1632.009036
-1368.003745,53,42.819944,1152.875057,-1368.003745
-1371.155915,49,43.237999,1130.760736,-1371.155915
-1542.745172,68,43.805196,1024.004608,-1542.745172
-1470.011337,60,44.319302,1177.002045,-1470.011337
-1860.123926,91,45.111979,84.398062,-1860.123926
-1239.536893,39,45.475296,1112.028561,-1239.536893
-1239.020127,41,45.839802,1110.273547,-1239.020127
-1646.376772,85,46.546503,1229.633055,-1646.376772
-1221.401856,50,46.943535,1144.118367,-1221.401856
-1420.497362,60,47.508271,1173.85874,-1420.497362
-1677.404684,73,48.237963,1186.543484,-1677.404684
-1321.657314,49,48.631229,1158.95832,-1321.657314
-1274.621903,44,49.001229,1132.754248,-1274.621903
-1264.976512,43,49.391407,1121.135052,-1264.976512
-1385.97916,50,49.957024,1131.660459,-1385.97916
-1522.954467,65,50.529518,1162.676527,-1522.954467
-1185.791551,41,50.873217,1122.028964,-1185.791551
-1294.683534,55,51.700775,1150.143967,-1294.683534
-1231.010928,46,52.171508,1128.363338,-1231.010928
-1300.064169,50,52.616616,1150.801558,-1300.064169
-1795.30621,86,53.315134,-39.151406,-1795.30621
-1305.902434,46,53.848437,1131.858233,-1305.902434
-1453.181614,57,54.520934,1154.127257,-1453.181614
-1884.759036,95,55.460925,-88.702696,-1884.759036
-1424.754376,58,56.066957,1172.782783,-1424.754376
-1340.428345,49,56.547851,1140.756644,-1340.428345
-1651.96336,75,57.277411,1197.156659,-1651.96336
-1184.955818,33,57.579932,1091.642492,-1184.955818
-1195.477437,40,57.954106,1108.961942,-1195.477437
-1589.201059,77,58.620301,1214.085247,-1589.201059
-1273.716119,43,59.009079,1117.916867,-1273.716119
-1401.132325,59,59.502012,1186.814727,-1401.132325
-1305.309305,47,59.946054,1135.343857,-1305.309305
-1355.052404,49,60.355196,1126.228857,-1355.052404
-1328.37756,58,60.906764,1179.796446,-1328.37756
-1687.286005,81,61.725776,1224.130284,-1687.286005
-1536.700336,69,62.453334,1206.151964,-1536.700336
-1513.357303,71,63.124553,1192.601036,-1513.357303
-1405.377228,56,63.580551,1141.227854,-1405.377228
-1459.070799,57,64.105808,1150.548863,-1459.070799
-1378.880278,43,64.538276,1125.873676,-1378.880278
-1313.267629,60,65.08874,1170.940653,-1313.267629
-1572.279945,62,65.655405,1179.104232,-1572.279945
-1366.842525,48,66.060089,1136.194538,-1366.842525
-1571.187201,87,66.821461,-77.297188,-1571.187201
-1434.165617,51,67.319734,1133.168879,-1434.165617
-1244.895356,51,67.814915,1107.767678,-1244.895356
-1497.783057,60,68.390784,1164.812067,-1497.783057
-1437.620825,68,69.110961,1117.317433,-1437.620825
-1284.753395,49,69.628589,1146.745406,-1284.753395
-1542.687028,70,70.281891,1190.014743,-1542.687028
-1234.072237,50,70.755901,1154.360754,-1234.072237
-1337.221966,50,71.569183,1125.829202,-1337.221966
-1399.973318,59,72.211747,1152.727815,-1399.973318
-1789.625123,92,73.227472,-108.625021,-1789.625123
-1362.465735,52,73.738483,1149.428133,-1362.465735
-1387.066349,54,74.180612,1139.696926,-1387.066349
-1248.566884,42,74.520336,1120.543558,-1248.566884
-1254.598257,50,74.911739,1136.850972,-1254.598257
-1688.416195,83,75.572013,1231.756591,-1688.416195
-1226.774247,36,75.853836,1108.985899,-1226.774247
-1676.951902,80,76.599311,42.686357,-1676.951902
-1533.311181,63,77.244503,1178.915187,-1533.311181
-1554.784578,71,77.887736,1125.953022,-1554.784578
-1367.946442,55,78.316105,1144.155313,-1367.946442
-1492.901998,59,78.78037,1152.914693,-1492.901998
-1388.76073,58,79.241956,1178.214708,-1388.76073
-1496.798316,68,79.819084,1169.008005,-1496.798316
-1190.789949,33,80.107391,1092.582919,-1190.789949
-1278.845811,61,80.570062,1176.588698,-1278.845811
-1705.194648,88,81.268266,1247.678891,-1705.194648
-1788.245274,88,82.008136,1077.615632,-1788.245274
-1684.695174,77,82.631269,1140.468388,-1684.695174
-1407.984824,55,83.07662,1143.82335,-1407.984824
-1940.481698,112,84.022156,-104.804942,-1940.481698
-1327.639349,45,84.381329,1111.421699,-1327.639349
-1188.300531,41,84.704395,1101.804371,-1188.300531
-1279.412814,52,85.12099,1140.175546,-1279.412814
-1298.562308,43,85.454552,1104.967439,-1298.562308
-1515.050284,61,85.91517,1166.958433,-1515.050284
-1547.902776,83,86.570756,1247.787215,-1547.902776
-1438.971205,58,87.01639,1140.567971,-1438.971205
-1401.87284,53,87.415746,1143.582,-1401.87284
-1812.31471,100,88.202781,1188.903647,-1812.31471
-1376.593634,55,88.985124,1150.018135,-1376.593634
-1278.568562,45,89.408994,1131.529716,-1278.568562
-1479.547458,67,90.014305,1105.915581,-1479.547458
-1577.631614,76,90.605079,1204.691555,-1577.631614
-1412.124892,79,91.348004,1234.095642,-1412.124892
-1618.521432,67,91.938756,1187.742868,-1618.521432
-1450.152698,60,92.433502,1169.363027,-1450.152698
-1327.649714,44,92.785997,1118.689342,-1327.649714
-1659.586154,80,93.416675,1101.098155,-1659.586154
-1213.305378,38,93.759438,1096.498065,-1213.305378
-1427.504347,52,94.408254,1136.099056,-1427.504347
-1317.087546,63,95.156668,1184.511507,-1317.087546
-1239.565479,45,95.710666,1128.792303,-1239.565479
-1849.905921,100,96.642257,27.054222,-1849.905921
-1658.401324,79,97.28701,1240.973895,-1658.401324
-1236.131066,58,97.763741,1157.307284,-1236.131066
-1410.855169,52,98.189914,1148.153769,-1410.855169
-1229.802787,51,98.606363,1142.006193,-1229.802787
-1514.51113,65,99.110016,1183.698866,-1514.51113
-1467.025934,60,99.587946,1172.773055,-1467.025934
-1490.64505,71,100.171363,1208.626991,-1490.64505
-1468.517998,56,100.6067,1151.649957,-1468.517998
-1374.528484,62,101.107532,1165.528942,-1374.528484
-1304.240541,50,101.528022,1133.911396,-1304.240541
-1178.482738,36,101.826117,1091.654854,-1178.482738
-1559.57404,66,102.361742,1185.624566,-1559.57404
-1531.293665,72,102.94857,1225.383378,-1531.293665
-1341.597778,47,103.328862,1114.266446,-1341.597778
-1618.781427,76,103.928626,1222.987569,-1618.781427
-1715.508482,79,104.580478,1233.268435,-1715.508482
-1516.283698,63,105.099551,1160.508137,-1516.283698
-1691.277283,76,105.697824,1183.731799,-1691.277283
-1320.115446,54,106.117569,1153.20646,-1320.115446
-1366.57362,48,106.884768,1140.474123,-1366.57362
-1176.505692,39,107.177818,1118.643135,-1176.505692
-1631.328674,78,107.782522,1127.787373,-1631.328674
-1659.798184,75,108.380681,-6.321729,-1659.798184
-1561.325793,62,108.865419,1139.976045,-1561.325793
-1296.277065,61,109.332709,1188.308305,-1296.277065
-1380.209649,61,109.795809,1179.751126,-1380.209649
-1391.581999,57,110.231498,1132.624532,-1391.581999
-1271.470316,42,110.555238,1118.560383,-1271.470316
-1503.580065,65,111.05703,1178.192851,-1503.580065
-1912.375476,117,112.006443,-14.110192,-1912.375476
-1289.746254,44,112.369851,1122.942493,-1289.746254
-1355.116838,49,112.752514,1129.871275,-1355.116838
-1192.789404,44,113.093089,1125.806032,-1192.789404
-1210.655929,44,113.443641,1120.060973,-1210.655929
-1656.025178,82,114.089068,23.234762,-1656.025178
-1412.436173,78,114.742735,1242.180873,-1412.436173
-1395.053349,58,115.182323,1159.405052,-1395.053349
-1376.902582,57,115.622689,1130.25619,-1376.902582
-1760.056499,92,116.356793,-105.221611,-1760.056499
-1393.517008,64,116.87546,1176.706173,-1393.517008
-1524.804471,65,117.407731,1165.447773,-1524.804471
-1174.213534,34,117.665821,1088.722913,-1174.213534
-1247.722579,46,118.016891,1118.28615,-1247.722579
-1612.167378,72,118.599637,1215.287759,-1612.167378
-1461.885392,63,119.085402,1164.503337,-1461.885392
-1517.023572,66,119.590483,1050.584422,-1517.023572
-1196.727615,35,119.86237,1101.256963,-1196.727615
-1455.629389,57,120.316542,1154.077106,-1455.629389
-1317.019151,46,120.6996,1126.787405,-1317.019151
-1365.424016,49,121.073523,1136.315152,-1365.424016
-1244.857204,50,121.461976,1143.317659,-1244.857204
-1295.408592,51,121.860517,1126.483461,-1295.408592
-1339.088806,49,122.246462,1141.277405,-1339.088806
-1408.871833,63,122.739759,1169.943019,-1408.871833
-1726.720669,79,123.627951,-56.856202,-1726.720669
-1214.822321,47,123.99739,1140.560274,-1214.822321
-1668.44991,73,124.603322,1201.205038,-1668.44991
-1319.174159,46,124.980296,1125.318704,-1319.174159
-1486.754359,64,125.50025,1086.491162,-1486.754359
-1978.467031,124,126.484392,-128.408993,-1978.467031
-1602.140662,89,127.187113,1126.548948,-1602.140662
-1330.432621,62,127.68656,1191.869972,-1330.432621
-1517.960902,78,128.317405,1039.12666,-1517.960902
-1391.596907,70,128.904075,1207.01805,-1391.596907
-1455.729382,63,129.411391,1172.229229,-1455.729382
-1519.91336,64,129.935659,1060.147371,-1519.91336
-1178.689304,54,130.366637,1146.858634,-1178.689304
-1279.111509,46,130.756244,1137.188788,-1279.111509
-1250.467684,57,131.203735,1174.757021,-1250.467684
-1491.2244,60,131.687107,1158.574958,-1491.2244
-1346.806988,50,132.078498,1051.803132,-1346.806988
-1372.597553,58,132.540458,1161.868456,-1372.597553
-1782.053035,88,133.222053,-77.369969,-1782.053035
-1395.60318,51,133.623012,1129.12681,-1395.60318
-1323.866566,44,133.952199,1120.275333,-1323.866566
-1402.07524,56,134.403508,1155.724018,-1402.07524
-1470.524657,57,134.861942,1151.905168,-1470.524657
-1529.204451,74,135.450469,1073.323512,-1529.204451
-1315.397393,51,135.861884,1146.367205,-1315.397393
-1602.447295,76,136.595806,1201.003824,-1602.447295
-1460.056478,62,137.116873,1163.128493,-1460.056478
-1589.085526,69,137.667983,1165.103781,-1589.085526
-1362.730231,69,138.229172,1191.366534,-1362.730231
-1646.500573,74,138.812668,1135.254796,-1646.500573
-1420.369725,65,139.330531,1191.98673,-1420.369725
-1186.4749,31,139.5741,1083.590002,-1186.4749
-1630.31968,79,140.497055,1172.305237,-1630.31968
-1169.843831,33,140.759586,1088.426339,-1169.843831
-1316.344946,43,141.127364,1111.77049,-1316.344946
-1426.19361,69,141.721526,1213.882061,-1426.19361
-1411.116284,57,142.268701,1171.758122,-1411.116284
-1524.46968,76,142.977257,1199.03492,-1524.46968
-2002.759706,110,144.011444,-165.095758,-2002.759706
-1692.228511,78,144.680796,1149.622241,-1692.228511
-1282.967409,47,145.057857,1135.594022,-1282.967409
-1486.974936,64,145.564697,1051.481081,-1486.974936
-1406.729642,52,145.980479,1128.530319,-1406.729642
-1153.97631,33,146.233322,1099.531721,-1153.97631
-1556.926238,63,146.724063,1172.628133,-1556.926238
-1590.498704,68,147.276185,1204.260743,-1590.498704
-1486.97259,61,147.76288,1164.754426,-1486.97259
