#{"t_start": 1636915907.8740175, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1-1113.181121,77,1.767395,-180.456528,-1113.181121
-1029.535581,39,2.133944,75.132337,-1029.535581
-895.580172,31,2.411953,-911.826947,-895.580172
-1021.515245,46,2.807665,-1.362496,-1021.515245
-1012.861916,46,3.224433,-2.173661,-1012.861916
-1009.485141,47,3.657245,8.145119,-1009.485141
-1026.990261,39,4.038406,112.841811,-1026.990261
-1054.896743,54,4.534246,-31.924669,-1054.896743
-1086.713662,54,5.051464,45.868829,-1086.713662
-1068.667119,48,5.480527,-62.518013,-1068.667119
-1148.564818,52,5.966901,41.036431,-1148.564818
-944.893737,13,6.076675,-942.299791,-944.893737
-1043.272708,52,6.561254,-51.367364,-1043.272708
-1138.757833,59,7.120595,-76.751047,-1138.757833
-1020.561062,51,7.583589,20.189996,-1020.561062
-1063.716605,51,8.052381,-114.307245,-1063.716605
-1152.113345,57,8.635862,-17.935775,-1152.113345
-1055.735323,52,9.187117,-9.517773,-1055.735323
-995.594409,1,9.196976,-995.66427,-995.594409
-1051.652058,46,9.690614,12.752474,-1051.652058
-940.937115,38,10.06523,17.201643,-940.937115
-1096.307955,60,10.681601,48.668024,-1096.307955
-1163.666774,72,11.398559,-126.322669,-1163.666774
-980.380891,37,11.782614,90.706065,-980.380891
-995.638911,37,12.131022,20.835119,-995.638911
-1046.374799,42,12.528895,46.410582,-1046.374799
-1049.075946,46,13.028841,13.091622,-1049.075946
-1108.714995,61,13.594037,-79.007847,-1108.714995
-1104.81527,52,14.075565,-14.445522,-1104.81527
-1260.982995,86,14.880423,-230.973635,-1260.982995
-1118.213075,51,15.34791,2.863903,-1118.213075
-975.965251,41,15.726601,5.915966,-975.965251
-967.933143,38,16.071564,-951.564158,-967.933143
-977.044186,40,16.43189,13.497647,-977.044186
-1127.212001,66,17.04093,-162.510386,-1127.212001
-1217.741162,65,17.635042,-135.634209,-1217.741162
-1083.478405,55,18.144484,-46.022803,-1083.478405
-1423.067238,99,19.046802,-355.657816,-1423.067238
-1034.710571,46,19.452142,15.78919,-1034.710571
-1101.944626,48,19.903513,119.029948,-1101.944626
-1328.874084,80,21.120344,-218.306271,-1328.874084
-1038.057365,48,21.560639,66.831533,-1038.057365
-1018.829483,50,22.026126,-47.423416,-1018.829483
-1196.509405,85,22.841877,-198.111871,-1196.509405
-991.729698,43,23.234561,-20.836983,-991.729698
-954.459416,38,23.59237,62.25484,-954.459416
-1158.670136,70,24.276921,-113.214606,-1158.670136
-1073.513962,48,24.712579,-29.406957,-1073.513962
-1147.042813,70,25.385666,-146.603307,-1147.042813
-1085.864676,51,25.857164,-0.986188,-1085.864676
-984.046192,63,26.434406,-186.34978,-984.046192
-961.186803,39,26.798175,0.569908,-961.186803
-1080.38335,51,27.344886,14.317269,-1080.38335
-1117.981773,67,28.026034,-96.331411,-1117.981773
-1047.409506,50,28.566135,-56.030285,-1047.409506
-960.411926,61,29.190224,-132.679815,-960.411926
-1234.591776,81,30.031375,-1193.873211,-1234.591776
-967.257331,38,30.404821,57.427,-967.257331
-959.260457,37,30.748184,93.873255,-959.260457
