#{"t_start": 1636915907.8756835, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1125.60937,58,1.569958,-105.815117,-1125.60937
-1031.274581,44,1.989567,55.173553,-1031.274581
-978.456661,41,2.354323,30.115626,-978.456661
-1248.965418,99,3.230118,-326.860906,-1248.965418
-1043.124179,59,3.788996,-91.440437,-1043.124179
-1037.94269,45,4.218644,44.677871,-1037.94269
-1025.979257,44,4.633188,-12.422029,-1025.979257
-1217.565686,66,5.250324,7.085763,-1217.565686
-1152.973423,64,5.833465,-90.313633,-1152.973423
-1086.6821,49,6.273482,-47.740563,-1086.6821
-1065.765019,56,6.792937,-45.537667,-1065.765019
-1007.571239,55,7.311657,131.556562,-1007.571239
-1021.043901,48,7.7535,5.21414,-1021.043901
-983.03971,36,8.083831,64.307739,-983.03971
-1003.835164,39,8.475423,-2.214518,-1003.835164
-1200.346741,72,9.241097,-147.909436,-1200.346741
-1092.124193,49,9.761659,-75.068783,-1092.124193
-1045.42507,47,10.228442,1.77634,-1045.42507
-1097.376431,56,10.802091,-104.348205,-1097.376431
-1057.194455,48,11.282209,-18.425622,-1057.194455
-1072.559867,58,11.859564,-48.891447,-1072.559867
-1070.163222,51,12.339644,-14.923494,-1070.163222
-967.110985,44,12.807896,4.603338,-967.110985
-1047.34666,47,13.288691,28.319113,-1047.34666
-1245.716381,80,14.010254,-1202.324806,-1245.716381
-991.115508,2,14.027751,-991.577472,-991.115508
-1069.425864,53,14.51359,-54.239979,-1069.425864
-995.619414,42,14.908456,40.204634,-995.619414
-1311.921426,92,15.757751,-1271.62743,-1311.921426
-997.487072,63,16.325914,-175.734445,-997.487072
-1012.845044,50,16.785727,-17.862787,-1012.845044
-1221.08178,84,17.565231,-304.906096,-1221.08178
-1144.961865,58,18.091249,-111.107135,-1144.961865
-1029.199334,46,18.512943,-16.253132,-1029.199334
-1125.091008,52,18.989822,4.319864,-1125.091008
-1063.220022,52,19.452855,-60.912431,-1063.220022
-1067.276174,54,19.958264,6.318994,-1067.276174
-1027.539282,48,20.87583,-6.014567,-1027.539282
-1084.613667,53,21.358281,-72.55663,-1084.613667
-1007.304315,36,21.700142,66.028239,-1007.304315
-1074.836414,53,22.200867,-19.861705,-1074.836414
-1102.033537,51,22.67857,-1.385234,-1102.033537
-953.752359,36,23.008167,52.095882,-953.752359
-1100.070354,63,23.608479,-170.784701,-1100.070354
-1118.624674,50,24.092534,-10.188991,-1118.624674
-1038.81491,48,24.533204,13.200372,-1038.81491
-1008.303376,49,25.017133,20.457146,-1008.303376
-997.249733,45,25.436031,28.920977,-997.249733
-956.794819,41,25.811855,-978.758936,-956.794819
-1097.111469,60,26.367103,-72.472935,-1097.111469
-1173.824297,72,27.089158,-115.300877,-1173.824297
-1059.414588,45,27.541267,-1.154102,-1059.414588
-994.783257,45,28.003573,63.546139,-994.783257
-1094.57108,57,28.616057,-153.855893,-1094.57108
-1230.678777,70,29.342305,-167.454421,-1230.678777
-983.297833,43,29.767162,32.890314,-983.297833
-1067.434406,48,30.256073,-44.652588,-1067.434406
-932.724959,58,30.814176,-74.330058,-932.724959
-1149.414342,62,31.353166,-135.197929,-1149.414342
-1040.223138,50,31.823079,-14.661234,-1040.223138
-1043.46217,50,32.283218,3.73711,-1043.46217
-1022.796191,45,32.707255,-28.334573,-1022.796191
-1131.108449,66,33.30414,-101.988449,-1131.108449
-988.074154,43,33.705696,32.251539,-988.074154
-1027.273497,44,34.110368,-2.796546,-1027.273497
-1260.943202,89,34.92746,-1233.680727,-1260.943202
-1027.33267,44,35.334169,2.927376,-1027.33267
-1047.125392,48,35.779231,68.194068,-1047.125392
-1001.708641,49,36.220687,21.179827,-1001.708641
-1091.868974,61,36.796599,-94.342726,-1091.868974
-1034.467231,41,37.173815,52.830254,-1034.467231
-1022.640558,53,37.671479,-103.947748,-1022.640558
-953.668527,48,38.099781,-26.84646,-953.668527
-1153.279216,60,38.638966,-90.802766,-1153.279216
-1104.585166,54,39.125897,-54.690969,-1104.585166
-1311.247993,85,39.934179,-232.976898,-1311.247993
-1091.478456,55,40.726732,-46.375716,-1091.478456
-1097.402543,46,41.150231,84.86009,-1097.402543
-1083.67881,56,41.672735,-52.598496,-1083.67881
-1034.305624,51,42.144482,-21.800814,-1034.305624
-982.201718,47,42.594385,-58.605724,-982.201718
-1129.321985,58,43.138592,-114.441308,-1129.321985
-1072.253524,45,43.546552,-30.021786,-1072.253524
-1068.358652,45,43.955147,46.504128,-1068.358652
-1092.702805,48,44.413847,-8.211,-1092.702805
-1058.21618,58,44.978104,-1086.611672,-1058.21618
-1050.555505,51,45.466746,-58.776602,-1050.555505
-1131.267117,62,46.051209,-40.560686,-1131.267117
-1005.624509,38,46.40331,96.923813,-1005.624509
-995.826045,1,46.412571,-995.793617,-995.826045
-978.528321,40,46.79181,53.932664,-978.528321
-983.769727,44,47.182096,-1.924347,-983.769727
-954.831605,41,47.576124,41.01256,-954.831605
-1035.028996,51,48.04873,-36.137376,-1035.028996
-1082.096471,55,48.554189,-88.605583,-1082.096471
-1007.672333,46,48.976056,6.635454,-1007.672333
-1100.107173,56,49.513631,-5.636646,-1100.107173
-1028.425889,49,49.955276,-3.54659,-1028.425889
-1006.994466,44,50.376085,41.436823,-1006.994466
-1002.842955,49,50.843377,-69.099002,-1002.842955
-1074.867686,48,51.298128,-44.608409,-1074.867686
-1323.815822,87,52.115008,-295.919741,-1323.815822
-1173.805515,64,52.706394,-129.856846,-1173.805515
-997.080912,43,53.104847,6.204909,-997.080912
-1092.484623,61,53.702612,-86.628394,-1092.484623
-993.880086,61,54.257436,-126.607157,-993.880086
-1327.170741,81,55.031379,-267.955839,-1327.170741
-1112.062961,64,55.660913,-1071.898605,-1112.062961
