#{"t_start": 1638351549.0722663, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-948.436173,39,1.568433,1016.063411,-948.436173
-963.815863,36,1.878424,1065.168553,-963.815863
-1150.171691,50,2.327399,1001.897957,-1150.171691
-1045.510536,39,2.652279,1073.390887,-1045.510536
-1911.458418,86,3.365438,50.577672,-1911.458418
-1102.50956,57,3.860263,898.048584,-1102.50956
-3959.549368,42,4.227466,-1946.453421,-3959.549368
-1068.827979,49,4.621732,977.923493,-1068.827979
-1187.327601,71,5.240583,786.658086,-1187.327601
-1092.667009,55,5.732618,930.256302,-1092.667009
-1091.421854,54,6.221868,945.574117,-1091.421854
-957.879147,39,6.557052,1062.860995,-957.879147
-1001.987563,45,6.999738,994.567968,-1001.987563
-1123.30889,54,7.503661,974.445167,-1123.30889
-1010.424908,46,7.920572,1011.085614,-1010.424908
-1000.807584,48,8.358218,994.031448,-1000.807584
-1116.681914,64,8.923718,900.189529,-1116.681914
-975.455281,37,9.272971,1098.226203,-975.455281
-1048.151439,55,9.789397,925.434036,-1048.151439
-1022.084642,41,10.148124,1092.173631,-1022.084642
-1058.632718,53,10.642478,1018.378594,-1058.632718
-1120.395852,65,11.219273,906.670554,-1120.395852
-1015.024016,44,11.601025,964.654137,-1015.024016
-1053.889312,44,12.015313,995.799364,-1053.889312
-1183.846046,76,12.712244,813.777809,-1183.846046
-964.204097,42,13.093745,1029.631593,-964.204097
-966.808156,47,13.520654,972.63601,-966.808156
-4001.62389,87,14.33443,-2003.406033,-4001.62389
-1018.48693,42,14.713368,1000.341912,-1018.48693
-1187.685211,69,15.34022,909.511142,-1187.685211
-1010.632559,44,15.751071,994.746897,-1010.632559
-1035.856565,44,16.156218,996.987172,-1035.856565
-1192.740711,70,16.782578,850.072226,-1192.740711
-1065.317423,50,17.225363,1063.49486,-1065.317423
-1009.756311,50,17.661215,979.852787,-1009.756311
-1011.689134,50,18.109429,972.988801,-1011.689134
-1038.018433,40,18.452817,1049.315845,-1038.018433
-1204.03611,68,19.038892,891.243752,-1204.03611
-1055.491364,49,19.468131,959.731753,-1055.491364
-1047.987739,52,20.307188,955.630489,-1047.987739
-983.851347,39,20.651338,1024.557875,-983.851347
-1070.748339,57,21.155595,951.40442,-1070.748339
-1057.154806,45,21.545677,994.13377,-1057.154806
-993.80772,44,21.944415,1011.952214,-993.80772
-1028.689223,50,22.378862,984.135907,-1028.689223
-1038.599009,55,22.861113,942.740424,-1038.599009
-1332.414197,93,23.670199,728.856737,-1332.414197
-1065.728794,57,24.16474,896.629868,-1065.728794
-1036.367801,44,24.527889,1020.161915,-1036.367801
-960.554127,54,24.997648,927.486463,-960.554127
-4120.718563,65,25.575724,-2117.000207,-4120.718563
-1018.24279,49,25.98823,1029.299774,-1018.24279
-1044.688615,53,26.46482,912.425749,-1044.688615
-1113.600646,50,26.867154,915.580568,-1113.600646
-972.047322,45,27.243668,987.830876,-972.047322
