#{"t_start": 1638351548.9971979, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1029.237903,46,1.709183,1003.059165,-1029.237903
-1058.94236,47,2.131709,1021.800275,-1058.94236
-974.176488,43,2.490443,1041.25478,-974.176488
-957.086051,64,3.014691,893.651044,-957.086051
-2219.47461,82,3.720968,-184.468472,-2219.47461
-1044.275331,45,4.112778,974.44896,-1044.275331
-1131.017263,63,4.63126,901.191045,-1131.017263
-1134.866219,57,5.128164,939.683291,-1134.866219
-1063.425076,49,5.554075,924.279541,-1063.425076
-1132.21056,59,6.083649,941.784625,-1132.21056
-1087.126778,52,6.546296,938.190869,-1087.126778
-1469.055369,90,7.387089,771.144859,-1469.055369
-950.491153,47,7.819749,997.779164,-950.491153
-1114.575136,54,8.316496,951.260133,-1114.575136
-984.998465,50,8.762584,957.958144,-984.998465
-3104.045537,71,9.424973,-1079.998237,-3104.045537
-3193.076771,45,9.844886,-1250.22266,-3193.076771
-1059.85945,59,10.36693,960.485522,-1059.85945
-4034.408858,53,10.863112,-2061.152186,-4034.408858
-1052.508966,44,11.25131,1012.233912,-1052.508966
-3461.416376,79,11.957646,-1449.778569,-3461.416376
-1041.25927,45,12.36756,962.843909,-1041.25927
-1215.269831,86,13.158539,786.802028,-1215.269831
-1246.133909,76,13.839709,724.418538,-1246.133909
-939.792801,37,14.189057,1032.206347,-939.792801
-1024.364701,40,14.563458,1009.943342,-1024.364701
-1081.389603,51,15.030894,956.431788,-1081.389603
-1211.465268,65,15.617501,855.081223,-1211.465268
-963.7025,41,16.00261,1032.267987,-963.7025
-1018.703669,50,16.459342,953.268373,-1018.703669
-1038.818348,49,16.900162,1021.033506,-1038.818348
-979.905867,44,17.290061,999.377224,-979.905867
-1076.588703,46,17.693872,1020.143478,-1076.588703
-1029.72842,51,18.140103,916.386549,-1029.72842
-1313.717501,78,18.828109,912.081664,-1313.717501
-970.823274,39,19.154333,1023.430353,-970.823274
-1029.72563,47,19.572442,961.678855,-1029.72563
-1247.007472,73,20.5977,817.834217,-1247.007472
-1011.755827,37,20.914069,1076.766247,-1011.755827
-1113.10382,51,21.36747,920.182394,-1113.10382
-1266.987121,80,22.079461,787.813332,-1266.987121
-1081.928535,51,22.516497,1004.575537,-1081.928535
-1033.499328,54,22.997724,925.31734,-1033.499328
-1068.627024,54,23.450906,932.617118,-1068.627024
-1091.326348,47,23.876679,1006.229749,-1091.326348
-978.415335,48,24.290001,963.552275,-978.415335
-1104.543162,63,24.818704,891.930173,-1104.543162
-2243.769456,43,25.204745,-187.319851,-2243.769456
-994.360192,43,25.573822,989.679295,-994.360192
-1034.291342,53,26.017016,941.962334,-1034.291342
-971.627425,49,26.462685,1066.030097,-971.627425
-1002.919031,42,26.810338,984.227572,-1002.919031
-1138.992478,58,27.289062,917.775456,-1138.992478
