#{"t_start": 1635362857.8954878, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1043.38649,55,9.186837,955.853075,-1043.38649
-1089.086063,54,9.777191,-11.066885,-1089.086063
-1021.778337,45,10.25741,8.649422,-1021.778337
-1060.486873,50,10.803387,-71.21995,-1060.486873
-1109.208943,54,11.446156,-84.249923,-1109.208943
-1035.24757,49,12.064756,-28.673113,-1035.24757
-963.681334,46,12.604741,15.965092,-963.681334
-975.284192,37,13.040233,109.152531,-975.284192
-946.022271,57,13.78646,-82.780738,-946.022271
-1020.708977,48,14.464348,-37.753663,-1020.708977
-1070.653039,58,15.249031,-21.583625,-1070.653039
-1051.630559,55,16.021131,-90.032721,-1051.630559
-1202.316891,70,16.987697,-120.493534,-1202.316891
-933.864587,37,17.50478,45.968938,-933.864587
-976.560963,53,18.092414,6.59816,-976.560963
-1011.117458,45,18.633375,-7.305759,-1011.117458
-1012.744585,50,19.2799,987.463683,-1012.744585
-1024.186048,53,19.96277,-30.286232,-1024.186048
-1137.014362,58,20.734772,33.885327,-1137.014362
-1064.765252,57,21.446959,-62.667061,-1064.765252
-1051.691971,50,22.162028,-34.675269,-1051.691971
-1172.695326,64,23.14039,-158.711236,-1172.695326
-1108.871806,57,23.957616,-81.58317,-1108.871806
-986.681342,38,24.504842,41.662612,-986.681342
-990.283912,61,25.382128,17.674974,-990.283912
-1050.021949,45,26.061746,107.912811,-1050.021949
-966.404293,39,26.491828,27.635831,-966.404293
-1049.508407,49,27.044782,2.575908,-1049.508407
-1000.225238,42,27.503442,49.405225,-1000.225238
-950.925994,39,27.926006,20.785588,-950.925994
-1194.103198,65,28.684564,-62.02192,-1194.103198
-1099.691856,58,29.335299,-77.305296,-1099.691856
-1045.32008,53,29.943375,-78.071297,-1045.32008
-974.382399,39,30.399726,29.491326,-974.382399
-1272.771194,85,31.577202,760.707578,-1272.771194
-1052.821687,55,32.359398,965.570563,-1052.821687
-1102.411758,57,33.193776,1.88526,-1102.411758
-1134.890554,59,34.003207,-133.18304,-1134.890554
-1070.755269,49,34.678957,-84.885468,-1070.755269
-1119.942859,63,36.024345,-98.857282,-1119.942859
-1021.562865,49,36.603559,-23.778166,-1021.562865
-1001.387555,48,37.136348,-8.721166,-1001.387555
-1011.952277,46,37.660725,-18.515379,-1011.952277
-973.166894,38,38.060878,10.755663,-973.166894
-1006.050582,39,38.496713,16.581587,-1006.050582
-1142.046414,61,39.238488,-124.957793,-1142.046414
-1001.426126,45,39.911399,7.434178,-1001.426126
-1020.424191,52,40.696589,-75.544712,-1020.424191
-953.806755,39,41.272144,30.192123,-953.806755
-972.125893,41,41.84779,81.607826,-972.125893
-1067.524067,51,42.558153,-57.166885,-1067.524067
-1056.198948,50,43.258674,-98.026237,-1056.198948
-1313.73966,86,44.256266,-311.519976,-1313.73966
-1019.177759,47,44.801087,-9.885319,-1019.177759
-1009.181525,43,45.27367,44.665167,-1009.181525
-1084.148802,46,45.795585,20.581782,-1084.148802
-1234.863491,71,46.71,-180.085588,-1234.863491
-1102.006439,46,47.276525,38.167187,-1102.006439
-1261.395888,71,48.221245,-77.300893,-1261.395888
-970.500504,37,48.780992,91.90596,-970.500504
-1753.45608,130,50.625807,-468.073872,-1753.45608
-978.247762,39,51.155317,17.625764,-978.247762
-1332.254794,105,52.667671,630.42529,-1332.254794
-992.007384,52,53.447105,158.071918,-992.007384
-989.831444,58,54.313958,-86.537473,-989.831444
-1075.313913,56,55.324265,-54.132923,-1075.313913
-1021.216415,44,56.0694,138.863239,-1021.216415
-1019.75595,43,56.908774,53.676939,-1019.75595
-1000.511826,46,57.60609,33.635842,-1000.511826
-1137.258078,54,58.600954,-109.345241,-1137.258078
-994.504203,42,59.322933,61.274252,-994.504203
-960.64748,40,60.115094,131.437135,-960.64748
-1162.721873,67,61.443852,-184.641353,-1162.721873
-992.570916,40,62.11469,5.05002,-992.570916
-1035.595212,46,62.840183,10.662378,-1035.595212
-967.67201,40,63.472165,47.966598,-967.67201
-990.054731,48,64.469444,14.964745,-990.054731
-978.697775,42,65.233819,58.694601,-978.697775
