#{"t_start": 1635362821.601058, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1126.142696,58,45.515164,-106.428623,-1126.142696
-1032.613563,44,46.002703,75.583867,-1032.613563
-977.09637,41,46.425523,30.335542,-977.09637
-1268.950291,102,47.58474,-348.269094,-1268.950291
-981.272196,44,48.1326,5.239098,-981.272196
-1013.177766,41,48.632102,71.8972,-1013.177766
-1084.845366,51,49.22783,-56.041135,-1084.845366
-1029.766937,40,49.702372,92.718078,-1029.766937
-1011.174077,42,50.304825,62.574924,-1011.174077
-1175.228316,63,51.178938,-131.630726,-1175.228316
-961.249563,39,51.720539,44.347921,-961.249563
-1038.506854,44,52.333189,28.834984,-1038.506854
-1035.79281,50,53.024152,13.545523,-1035.79281
-1018.593524,41,53.593717,22.457309,-1018.593524
-1081.95318,49,54.192593,-33.571085,-1081.95318
-1045.054433,55,54.803277,-41.157603,-1045.054433
-1163.5919,61,55.604611,-169.804628,-1163.5919
-1322.857332,82,56.659651,-203.846015,-1322.857332
-1273.236095,83,57.727127,-271.645136,-1273.236095
-1147.760833,67,58.708619,-146.679307,-1147.760833
-1099.724419,59,59.600603,944.011191,-1099.724419
-1174.249899,66,60.545758,-100.53207,-1174.249899
-980.298564,67,61.492259,875.383656,-980.298564
-1158.780408,58,62.369705,-66.821548,-1158.780408
-1098.252112,63,63.068889,-91.6471,-1098.252112
-1025.941309,52,63.64969,996.11221,-1025.941309
-975.215121,43,64.103427,-13.107403,-975.215121
-1274.675651,83,65.066747,807.738219,-1274.675651
-1192.432375,73,65.914123,840.026688,-1192.432375
-1098.80177,56,66.547471,-133.386815,-1098.80177
-966.378493,45,67.136728,-24.930066,-966.378493
-966.743361,44,67.738087,-40.06923,-966.743361
-1067.737235,51,68.473438,-45.690852,-1067.737235
-1041.089968,42,69.085979,23.573819,-1041.089968
-1075.459845,46,69.721191,41.951053,-1075.459845
-962.538398,87,70.925649,734.916043,-962.538398
-1058.545533,51,72.17164,7.208527,-1058.545533
-1004.797598,38,72.592482,38.097301,-1004.797598
-1162.275944,63,73.308031,-130.846377,-1162.275944
-1039.8844,41,73.752526,80.706307,-1039.8844
-1083.424551,50,74.301737,-9.516724,-1083.424551
-1095.982533,53,74.90733,-26.913672,-1095.982533
