#{"t_start": 1635362851.8482063, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-954.44555,40,15.074151,10.343865,-954.44555
-952.140744,35,15.436029,73.402242,-952.140744
-1150.1735,50,15.989148,1.887366,-1150.1735
-1045.502077,39,16.406477,75.181296,-1045.502077
-1168.588944,87,17.408548,-205.749695,-1168.588944
-1074.392865,52,18.063146,-77.510249,-1074.392865
-1238.462975,90,19.119058,780.639745,-1238.462975
-1105.053726,54,19.835941,-54.520901,-1105.053726
-1023.821734,50,20.544883,-74.195556,-1023.821734
-1075.723753,65,21.43043,-141.827909,-1075.723753
-976.823955,41,21.983491,12.41968,-976.823955
-1069.736807,57,22.795358,-15.760648,-1069.736807
-1052.226005,49,23.47456,-21.253018,-1052.226005
-1142.513488,57,24.118374,-35.561632,-1142.513488
-1056.810887,56,24.784191,-72.554345,-1056.810887
-1059.093003,55,25.519799,-24.581282,-1059.093003
-942.829072,41,26.040971,21.976467,-942.829072
-999.721552,42,26.60887,39.566069,-999.721552
-1048.142113,60,27.342568,-96.503249,-1048.142113
-1041.613555,43,27.922375,98.020754,-1041.613555
-988.646268,41,28.576977,138.080321,-988.646268
-986.880706,39,29.159539,35.077315,-986.880706
-988.823547,42,29.762235,-20.155848,-988.823547
-1127.497263,57,30.586697,-90.324057,-1127.497263
-1012.166214,48,31.266069,-26.180651,-1012.166214
-1142.509122,69,32.269448,-125.561999,-1142.509122
-1012.34754,41,32.710732,63.003524,-1012.34754
-1050.875675,56,33.332176,-54.517446,-1050.875675
-980.578507,56,33.93838,-88.733858,-980.578507
-1291.3402,81,34.876158,-166.922917,-1291.3402
-1111.537602,59,35.543407,-107.90207,-1111.537602
-1142.473204,73,36.392433,-135.673291,-1142.473204
-1110.988686,59,37.182828,-90.287484,-1110.988686
-989.708371,52,37.90817,19.13469,-989.708371
-955.903806,38,38.462593,42.196089,-955.903806
-1030.603669,46,39.136791,-31.503047,-1030.603669
-1083.031342,48,39.809728,-11.773454,-1083.031342
-1212.347432,67,40.726362,-126.721506,-1212.347432
-1120.734255,60,42.044305,-75.129944,-1120.734255
-989.818712,39,42.491049,65.012497,-989.818712
-1071.523497,52,43.085844,-62.89851,-1071.523497
-1081.340914,61,43.772384,-68.880544,-1081.340914
-1012.082586,39,44.203347,-3.456957,-1012.082586
-940.444519,51,44.764019,-28.956683,-940.444519
-1035.640932,52,45.438323,-35.619025,-1035.640932
-1534.910721,125,47.302879,512.239588,-1534.910721
-969.091921,44,47.93229,14.511027,-969.091921
-1115.215905,64,48.798824,865.111906,-1115.215905
-1040.41598,44,49.428781,10.253677,-1040.41598
-969.37279,42,49.912029,12.661732,-969.37279
-1185.059068,73,50.730148,-166.442924,-1185.059068
-942.636424,59,51.400442,-12.436981,-942.636424
-1175.709733,72,52.2402,-188.958928,-1175.709733
-1135.705748,54,52.926018,-86.277447,-1135.705748
-949.696354,48,53.526953,-23.714539,-949.696354
-1053.773462,53,54.269076,-33.345768,-1053.773462
-1080.835052,49,54.992241,-44.401172,-1080.835052
-1002.421184,42,55.585926,32.874475,-1002.421184
-1134.310315,71,56.589242,-123.056903,-1134.310315
-1079.79858,47,57.24208,9.828061,-1079.79858
-1039.79556,70,58.241119,-71.167769,-1039.79556
-958.853071,39,58.82296,64.807518,-958.853071
-1034.818623,47,59.525908,97.911728,-1034.818623
-1067.48446,61,60.430704,916.398117,-1067.48446
-1116.753774,69,61.682686,890.987931,-1116.753774
-1059.757989,45,62.482274,21.017222,-1059.757989
-1036.156327,50,63.32657,-38.758953,-1036.156327
-1262.535789,76,64.682884,-284.484213,-1262.535789
-1054.433542,47,65.485713,0.937247,-1054.433542
-1095.282614,53,66.556293,-77.554876,-1095.282614
-1158.352173,68,67.879179,-139.644371,-1158.352173
-1059.83203,48,68.617863,-42.479234,-1059.83203
-1103.512584,47,69.364979,-70.170395,-1103.512584
-1086.095634,48,70.35201,-46.218893,-1086.095634
-1007.17878,46,71.163059,-33.035829,-1007.17878
-1354.788281,79,72.985959,-211.16838,-1354.788281
-1236.727271,89,74.610989,738.425592,-1236.727271
-1002.232974,59,75.468172,-81.257906,-1002.232974
-963.743929,41,76.131196,42.442867,-963.743929
-1174.452573,77,77.354694,841.261104,-1174.452573
-1142.79202,69,78.608354,-113.613426,-1142.79202
-1038.052619,48,79.310423,48.005705,-1038.052619
-1133.177193,58,80.376772,-96.134128,-1133.177193
-1092.877689,50,81.18812,-77.406299,-1092.877689
-1144.875562,58,82.036097,-16.495784,-1144.875562
-1032.731945,48,82.982999,-54.487365,-1032.731945
-1185.955415,60,83.951419,56.97989,-1185.955415
-1026.033971,45,84.886073,-41.137481,-1026.033971
-1002.007302,44,85.717348,-5.719772,-1002.007302
-1153.283705,66,86.740886,-72.532143,-1153.283705
-1090.927868,53,87.701726,-83.333588,-1090.927868
-1018.036842,40,88.43553,-21.493985,-1018.036842
-1117.84201,58,89.415301,-60.206725,-1117.84201
-1090.265981,57,90.359256,-75.852941,-1090.265981
-1141.959049,70,91.426085,-128.627714,-1141.959049
-973.789103,43,92.06315,-4.341924,-973.789103
-1113.999407,65,93.037879,873.035775,-1113.999407
-1212.898562,63,93.962261,2.974178,-1212.898562
-1210.493096,68,95.01487,-189.026236,-1210.493096
-978.896709,42,95.682782,31.093425,-978.896709
-1071.864621,52,96.455098,-61.279576,-1071.864621
-1064.497852,51,97.232952,23.188663,-1064.497852
-1119.865334,52,98.011638,-43.333934,-1119.865334
-1231.626748,73,99.092955,-156.842072,-1231.626748
-1117.185628,55,99.877044,-84.076829,-1117.185628
-1044.212988,50,100.554219,-23.653625,-1044.212988
-992.601874,46,101.224917,10.240344,-992.601874
-1022.555089,53,102.16127,966.843968,-1022.555089
-1092.515128,60,103.127492,-95.55527,-1092.515128
-1233.722289,71,104.222243,-87.269949,-1233.722289
-1085.34687,60,106.077395,-67.868422,-1085.34687
-1054.677001,49,106.764004,32.082703,-1054.677001
-1005.506881,48,107.463949,34.775557,-1005.506881
-966.382144,39,108.029469,48.476917,-966.382144
-1247.11277,67,108.986877,-34.552736,-1247.11277
-1031.206502,47,109.670864,-36.449865,-1031.206502
-1129.387092,57,110.465127,-64.368831,-1129.387092
-1051.310503,50,111.201663,-38.601305,-1051.310503
-1040.588017,53,111.912316,-54.600043,-1040.588017
-1012.619298,47,112.536615,1010.311011,-1012.619298
-1069.847954,58,113.36165,-48.199676,-1069.847954
-1171.46726,73,114.341588,834.107638,-1171.46726
-1118.948179,72,115.326428,856.581948,-1118.948179
-1155.925906,60,116.321696,-5.445935,-1155.925906
-1059.610557,40,116.917608,68.117479,-1059.610557
-1281.679979,77,117.99001,-195.870837,-1281.679979
-1035.744718,52,118.741721,8.544673,-1035.744718
-996.603644,35,119.15999,102.791781,-996.603644
-1032.394492,64,120.059739,-83.670905,-1032.394492
-977.817223,38,120.561915,35.313272,-977.817223
-1209.623993,71,121.521667,-127.440518,-1209.623993
-1021.373961,47,122.126179,-13.021337,-1021.373961
-953.432294,41,122.751003,47.295783,-953.432294
-1021.696043,37,123.256332,80.258351,-1021.696043
-1077.203764,52,123.93617,-46.405552,-1077.203764
-951.344481,43,124.494067,16.86934,-951.344481
-1018.942464,45,125.10182,0.425794,-1018.942464
-1244.935165,70,126.046535,-186.139862,-1244.935165
-1071.831735,54,126.790946,-135.988226,-1071.831735
-1165.821026,69,127.752337,-186.464523,-1165.821026
-1053.012399,50,128.474571,-93.684441,-1053.012399
-955.165455,38,128.996988,66.045584,-955.165455
-1227.904299,64,129.922572,22.011107,-1227.904299
-1024.950378,50,130.578119,-30.251318,-1024.950378
-1081.062852,44,131.176396,27.718199,-1081.062852
-1298.85146,85,132.341585,-325.944017,-1298.85146
-1020.07159,44,132.973527,-15.223966,-1020.07159
-1057.125712,39,133.475461,28.567694,-1057.125712
-1014.159307,53,134.182695,-22.356694,-1014.159307
-1114.513538,63,135.363147,-124.604677,-1114.513538
-1106.850054,59,136.158203,-60.960941,-1106.850054
-999.037733,40,136.716621,66.666101,-999.037733
-989.736413,42,137.330357,63.96417,-989.736413
-954.827184,38,137.865392,53.302501,-954.827184
-1089.817794,47,138.53465,-25.328758,-1089.817794
-1271.857813,83,139.691702,-171.390158,-1271.857813
-1236.890037,75,140.710523,-165.26275,-1236.890037
-1098.67681,60,141.619073,-55.907583,-1098.67681
-1075.605331,51,142.339584,965.060074,-1075.605331
-907.646568,58,143.167367,-41.478127,-907.646568
-1048.801085,48,143.863524,-63.699492,-1048.801085
-1142.816516,56,144.693875,-62.742301,-1142.816516
-1074.931027,56,145.428523,925.699832,-1074.931027
-1126.207581,66,146.344914,898.97703,-1126.207581
-1241.620907,88,147.819558,810.235206,-1241.620907
-1053.932067,51,148.752426,-67.022727,-1053.932067
-1197.12339,68,150.373458,-164.852063,-1197.12339
-1067.607101,51,151.419399,-70.529901,-1067.607101
-994.378421,37,152.163764,72.727539,-994.378421
-990.844165,35,152.789562,51.701493,-990.844165
